coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
90,90,0,,
109.0857822274,84.0222983708,19.99999999998695,90,90
126.2518796671,73.7594966729,39.999999999979295,109.0857822274,84.0222983708
142.4624600221,68.1213397331,57.16309206183479,126.2518796671,73.7594966729
155.0932423955,61.7568356521,71.30676823040065,142.4624600221,68.1213397331
158.0086982656,60.9328339748,74.29085135955889,142.4624600221,68.1213397331
168.1051591892,55.2658264965,85.86899874767283,158.0086982656,60.9328339748
123.9097981013,81.3013471932,35.0716628790631,109.0857822274,84.0222983708
135.9950637517,77.7005492214,47.68195200637724,123.9097981013,81.3013471932
136.3202023023,78.0147743056,47.90987512912759,123.9097981013,81.3013471932
155.9283107493,81.0933501555,67.75818856208457,136.3202023023,78.0147743056
116.3378851939,81.730574742,27.605589696224726,109.0857822274,84.0222983708
130.5425599767,76.5859988458,42.7131853632022,116.3378851939,81.730574742
149.4237598838,73.7244802,61.8099913498622,130.5425599767,76.5859988458
162.5510297014,74.5808049688,74.96516162522288,149.4237598838,73.7244802
179.8802993594,73.1276384647,92.35525305017856,162.5510297014,74.5808049688
180.5137988023,77.3251271415,93.13635800740477,162.5510297014,74.5808049688
177.3227490693,73.5463259076,89.7730595183086,162.5510297014,74.5808049688
196.8484179442,72.0888006778,109.3530524909259,177.3227490693,73.5463259076
181.8015231505,69.4800447409,94.87996147197926,162.5510297014,74.5808049688
161.3337474686,70.3206582315,74.1968314740962,149.4237598838,73.7244802
174.5350194395,68.2000036835,87.56734968999281,161.3337474686,70.3206582315
178.4594488283,70.2219373035,91.32281736931566,161.3337474686,70.3206582315
159.7932813546,74.8724493244,72.24286289339987,149.4237598838,73.7244802
145.9542025193,70.8177403142,59.16893002420901,130.5425599767,76.5859988458
159.974230708,65.993942869,73.9956023482425,145.9542025193,70.8177403142
178.2553892838,60.3658244372,93.12350019290682,159.974230708,65.993942869
196.695607496,52.8958558285,113.01928061812552,178.2553892838,60.3658244372
193.77838514,55.8638471731,109.2861484795607,178.2553892838,60.3658244372
196.1820944428,54.131810945,112.10321784303662,178.2553892838,60.3658244372
208.6589561175,49.2097342388,125.51585801383499,196.1820944428,54.131810945
177.6405654897,59.5723040752,92.79285824949417,159.974230708,65.993942869
188.7364117169,54.4578967657,105.01067170465608,177.6405654897,59.5723040752
198.6623151602,47.7309230608,117.00132366324993,188.7364117169,54.4578967657
