coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
20,50,0,,
34.3640160368,63.9167181222,19.999999999955442,20,50
46.6554544422,75.6211947264,36.972749649084406,34.3640160368,63.9167181222
56.3289629286,81.2495542288,48.16449647988383,46.6554544422,75.6211947264
70.3613580475,94.3474536215,67.35988866848524,56.3289629286,81.2495542288
82.1009357507,103.0898737602,81.9970876673039,70.3613580475,94.3474536215
89.7418292952,110.9354957559,92.94866466140815,82.1009357507,103.0898737602
87.0496847133,110.3189212606,90.75775225726932,82.1009357507,103.0898737602
87.7921292796,110.3002210234,91.18288058023901,82.1009357507,103.0898737602
96.6753159584,115.9108552974,101.40817022381839,82.1009357507,103.0898737602
111.1302662633,124.7880469797,118.37136922876509,96.6753159584,115.9108552974
106.6310215647,121.7648291465,112.95741625744586,96.6753159584,115.9108552974
115.9252919184,127.3035296882,123.77687396558883,106.6310215647,121.7648291465
109.6116243271,124.3892599348,116.87527788509699,96.6753159584,115.9108552974
121.4865755043,132.1821123058,131.0789046591672,109.6116243271,124.3892599348
118.4610325709,131.7014494513,128.3548310902809,109.6116243271,124.3892599348
131.0761653928,144.041890861,146.00215582522068,118.4610325709,131.7014494513
143.9764649518,156.1991023489,163.72828117379765,131.0761653928,144.041890861
138.3382180444,151.2647712925,156.2445876869592,131.0761653928,144.041890861
145.4438002253,158.4760809828,166.36843505734848,138.3382180444,151.2647712925
160.685127334,168.9221662084,184.84595514460293,145.4438002253,158.4760809828
152.7345644282,162.4275133546,174.46165659354588,138.3382180444,151.2647712925
164.0031458633,174.721378228,191.13858799848063,152.7345644282,162.4275133546
171.1518272167,180.0475793805,200.05329852711483,164.0031458633,174.721378228
147.6074212061,162.186310977,170.56932699812916,138.3382180444,151.2647712925
143.9565296474,151.549244825,160.91068180440334,131.0761653928,144.041890861
150.5110606675,156.1267523753,168.90539582471118,143.9565296474,151.549244825
153.6458521919,159.0851752058,173.18558376228555,143.9565296474,151.549244825
165.4421672449,168.452914628,188.24903591349823,153.6458521919,159.0851752058
176.130054546,176.6877093529,201.7413588833302,165.4421672449,168.452914628
189.800204257,186.8226195299,218.75868527195576,176.130054546,176.6877093529
199.0820615134,198.6178853819,233.76805470066736,189.800204257,186.8226195299
204.6010867416,197.9457766659,237.2732942874086,189.800204257,186.8226195299
205.338321023,199.5629752522,239.05060845581048,204.6010867416,197.9457766659
190.4530817483,185.7699475309,218.70119846275273,176.130054546,176.6877093529
184.4451788168,184.0521200502,212.84882648658495,176.130054546,176.6877093529
192.5269113095,195.5489241507,226.901972205919,184.4451788168,184.0521200502
189.1083016449,194.1621659792,223.98245766407766,184.4451788168,184.0521200502
196.2196237056,199.7876511339,232.50193033624384,184.4451788168,184.0521200502
205.4517313203,205.6422721801,243.43392002723834,196.2196237056,199.7876511339
208.9247747773,203.9299476526,245.8652938426203,196.2196237056,199.7876511339
199.5179119189,201.7829354919,236.3567798543539,196.2196237056,199.7876511339
162.1259245614,164.7401123083,183.3782252759065,153.6458521919,159.0851752058
171.0394652481,170.1183551637,193.78863851386762,162.1259245614,164.7401123083
183.0573694514,179.2854206756,208.9037009199301,171.0394652481,170.1183551637
185.3930543097,180.6043475176,211.56450852338708,171.0394652481,170.1183551637
184.524326747,178.5702209268,209.70327091684754,171.0394652481,170.1183551637
189.8437208686,182.9636186647,216.60239386866522,184.524326747,178.5702209268
168.0182996921,167.6439694699,189.91341106893825,153.6458521919,159.0851752058
92.6994696435,113.3830828738,96.7713583610853,82.1009357507,103.0898737602
89.5883343632,111.6752363531,93.38873323912685,82.1009357507,103.0898737602
69.4669320231,94.1421630074,66.57171226734259,56.3289629286,81.2495542288
82.5300936091,108.6194661251,86.0714172954632,69.4669320231,94.1421630074
95.4538163418,121.4579966065,104.28818084428119,82.5300936091,108.6194661251
99.3477447881,126.0897616096,110.33929031187853,95.4538163418,121.4579966065
89.258864172,114.7185346679,95.15299151901729,82.5300936091,108.6194661251
101.2701225425,124.4182989961,110.59176594141002,89.258864172,114.7185346679
114.2168958084,137.3258870732,128.8735811676592,101.2701225425,124.4182989961
115.685196337,135.1614527802,128.56979991984332,101.2701225425,124.4182989961
114.1823174806,136.6666626505,128.38915873726418,101.2701225425,124.4182989961
106.5521657391,128.4524287614,117.23813211353955,101.2701225425,124.4182989961
118.7559080691,140.3284130812,134.26664732835405,106.5521657391,128.4524287614
117.5211965365,137.4176888187,131.40483690079787,106.5521657391,128.4524287614
127.4629558452,145.2502164677,144.06133987454513,117.5211965365,137.4176888187
140.6210555302,157.5706492044,162.0871172541742,127.4629558452,145.2502164677
151.4905842129,167.8187913211,177.02602854744177,140.6210555302,157.5706492044
159.5863723923,172.3899070099,186.32317245759538,151.4905842129,167.8187913211
161.756084737,171.7736182762,188.0269901988195,151.4905842129,167.8187913211
165.033899517,180.6128490931,195.65689819165172,151.4905842129,167.8187913211
180.0917244008,193.1949912541,215.2795481551709,165.033899517,180.6128490931
188.4829702591,194.7849135614,223.8200902923942,180.0917244008,193.1949912541
192.2049367494,197.2318592949,228.04772018491374,180.0917244008,193.1949912541
193.6435819393,204.5808586918,232.97957132048558,180.0917244008,193.1949912541
188.6812835485,200.6711240398,226.66695733290993,180.0917244008,193.1949912541
194.2348975328,206.661139143,234.8081549976329,180.0917244008,193.1949912541
191.2151244363,201.9582370621,229.44021570444946,180.0917244008,193.1949912541
170.4800537226,183.7012996345,201.91781844173065,165.033899517,180.6128490931
167.260104732,181.7471518752,198.1554242493051,165.033899517,180.6128490931
181.3305009724,192.9493047353,216.14053695573284,167.260104732,181.7471518752
180.4533440983,196.0210316017,217.59263617445208,167.260104732,181.7471518752
179.1052764221,192.7779869166,214.25781822992218,165.033899517,180.6128490931
184.2084641417,196.0386688883,220.31377164966096,179.1052764221,192.7779869166
190.4324042816,203.7509648788,230.02836263727818,179.1052764221,192.7779869166
191.8812186765,206.7562909965,233.19502196853978,179.1052764221,192.7779869166
193.7776825862,208.7306818247,235.9326842017736,191.8812186765,206.7562909965
189.2771329193,204.2420700817,229.5840006448603,179.1052764221,192.7779869166
161.5795984153,173.9781772508,188.84661409161916,151.4905842129,167.8187913211
143.6125550241,156.7247617635,163.87231520097703,127.4629558452,145.2502164677
137.145124786,153.2517722604,156.6219644809046,127.4629558452,145.2502164677
135.1129088163,153.0799482467,155.0078681000203,127.4629558452,145.2502164677
112.3570534144,132.8740614006,124.53522153891686,101.2701225425,124.4182989961
124.7248314521,142.7884161039,140.38628972918914,112.3570534144,132.8740614006
135.6728264845,150.5534009287,153.8084201323267,124.7248314521,142.7884161039
114.3070775364,133.7017787128,126.5963025221222,101.2701225425,124.4182989961
127.0454254731,142.2329461209,141.92752313567598,114.3070775364,133.7017787128
95.142639198,120.4172175922,103.34171682707355,82.5300936091,108.6194661251
108.6704813814,133.3701364991,122.07085515075795,95.142639198,120.4172175922
121.0366953234,144.7412658828,138.87043344070798,108.6704813814,133.3701364991
131.2503679891,153.2632600331,152.17244432702947,121.0366953234,144.7412658828
134.9288123772,156.7142537206,157.21628319712724,131.2503679891,153.2632600331
147.2376188539,168.2697405241,174.09929217499356,134.9288123772,156.7142537206
160.1214298185,180.3075211031,191.73166995678173,147.2376188539,168.2697405241
149.0939266685,171.0961072386,177.4807456357673,147.2376188539,168.2697405241
155.5113722497,174.9233934745,184.7165466618597,147.2376188539,168.2697405241
161.6637760395,181.2472341812,193.50365644604634,147.2376188539,168.2697405241
173.7952094662,194.5881897157,211.5356494462657,161.6637760395,181.2472341812
175.1080558282,196.0354275479,213.48963458292414,161.6637760395,181.2472341812
172.9783213301,190.3445644534,208.02193296960536,161.6637760395,181.2472341812
183.3426781269,202.8576296001,224.26990795656707,172.9783213301,190.3445644534
189.71930039,207.5911684758,232.21142555549145,183.3426781269,202.8576296001
188.0709237873,206.0195075439,229.95794620859914,183.3426781269,202.8576296001
163.9724801542,182.297613247,196.04007338162762,161.6637760395,181.2472341812
167.3022605268,187.3346145377,201.801168538127,161.6637760395,181.2472341812
138.4990300363,158.6313933227,161.19241974215282,131.2503679891,153.2632600331
151.0965783095,168.5497292089,177.2258725595308,138.4990300363,158.6313933227
158.1205237001,175.8128360049,187.32975939481517,151.0965783095,168.5497292089
154.9940496967,172.8681853471,183.04303222998854,151.0965783095,168.5497292089
120.6477002924,144.9977111893,138.76379575504322,108.6704813814,133.3701364991
126.1868368025,148.5918617786,145.36682170805054,120.6477002924,144.9977111893
124.5947210893,147.521573938,143.44875641074103,120.6477002924,144.9977111893
