coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
70.0,90.0,0,,
50.5035809562,94.4597807645,19.99999999997129,70.0,90.0
30.9736960598,98.7706502744,39.99999999992174,50.5035809562,94.4597807645
15.519744013,100.8969377145,55.59954269010086,30.9736960598,98.7706502744
22.1312415824,100.5946630959,49.02862248388283,30.9736960598,98.7706502744
3.3410426049,103.8838755594,68.10453651818497,22.1312415824,100.5946630959
-0.441075799,104.9853173258,72.04377420914619,3.3410426049,103.8838755594
-0.2621146927,104.4059329415,71.74531753624322,3.3410426049,103.8838755594
6.0402563341,105.3686725578,65.81287023596629,22.1312415824,100.5946630959
5.5826577738,104.5630243391,66.04636372726733,22.1312415824,100.5946630959
2.0462466018,104.8168498504,69.59187234629975,5.5826577738,104.5630243391
-9.7208678483,108.3442349591,81.81010218675314,5.5826577738,104.5630243391
-0.1826093726,106.1054295119,72.01438844122751,5.5826577738,104.5630243391
39.1388967388,97.0623106885,31.658868271228847,50.5035809562,94.4597807645
29.2048274876,99.270373651,41.83537424990353,39.1388967388,97.0623106885
28.1823652396,99.2246127642,42.82672987314434,39.1388967388,97.0623106885
9.2332277033,102.4279949733,62.04472849285477,28.1823652396,99.2246127642
-8.8089917686,105.2973064813,80.31368117225456,9.2332277033,102.4279949733
69.5391036416,94.3568005704,4.381111350265378,70.0,90.0
62.3077756592,71.5384268089,19.999999999988457,70.0,90.0
60.0380567223,66.1753612781,25.823581023738154,62.3077756592,71.5384268089
68.2100306094,81.4273537719,8.757525550715915,70.0,90.0
64.0888980352,65.1932054377,25.506594355605962,68.2100306094,81.4273537719
60.0409965982,49.6350771566,41.5826903261714,64.0888980352,65.1932054377
58.2166847722,39.4147099986,51.96459855552926,60.0409965982,49.6350771566
56.953902179,31.9603597485,59.524980798941286,60.0409965982,49.6350771566
52.1379087449,14.2946957974,77.8353460489981,56.953902179,31.9603597485
49.1022864617,3.1822304131,89.35497666649302,52.1379087449,14.2946957974
47.0216080058,-4.4918893868,97.30615281543996,52.1379087449,14.2946957974
47.0252306821,-3.9783192046,96.81013337948362,52.1379087449,14.2946957974
56.6030114039,34.8248247986,56.7867462687109,60.0409965982,49.6350771566
54.7644867296,26.8347494539,64.98561673920821,56.6030114039,34.8248247986
52.9579949609,15.404192486,76.54648068724354,56.6030114039,34.8248247986
49.6893690614,-3.8329292786,96.05931669477789,52.9579949609,15.404192486
48.9990165072,-9.660994895,101.92812709196694,49.6893690614,-3.8329292786
48.9785881017,-2.4712639708,94.85952583243993,52.9579949609,15.404192486
47.7610556197,-2.3832031759,95.07752552959097,52.9579949609,15.404192486
46.2095136493,-8.6572537922,101.54057385231046,47.7610556197,-2.3832031759
49.1550741064,0.233818749,92.18625198818815,52.9579949609,15.404192486
47.4303088553,-3.4113794418,96.15721908874843,52.9579949609,15.404192486
50.6912941694,4.5080959117,87.67584962868217,52.9579949609,15.404192486
49.7621313372,-1.7652503848,94.01082472860261,52.9579949609,15.404192486
49.0942065525,-5.4580574542,97.76355008090688,49.7621313372,-1.7652503848
49.3352541072,-4.721920183,96.99815137044821,49.7621313372,-1.7652503848
50.1637943937,2.8457876774,89.41198060549034,52.9579949609,15.404192486
51.1735132657,7.4001428006,84.74704080755579,52.9579949609,15.404192486
59.2896104011,46.7962185059,44.5192819605619,64.0888980352,65.1932054377
53.990118568,30.1127548475,62.02421193272251,59.2896104011,46.7962185059
55.3474221811,30.1739290399,61.602646823884385,59.2896104011,46.7962185059
54.2447339359,29.7397979225,62.30613839071729,59.2896104011,46.7962185059
51.6935481464,21.8218251398,70.62496294230658,54.2447339359,29.7397979225
48.0052120677,8.3357166324,84.60634147601372,51.6935481464,21.8218251398
42.4661891221,-7.8181053988,101.68342382071084,48.0052120677,8.3357166324
41.6858728916,-8.7270541236,102.80173082316432,48.0052120677,8.3357166324
43.9056976758,-3.9825788794,97.58888446902658,48.0052120677,8.3357166324
43.6145671631,-5.4011205903,99.02779977818436,48.0052120677,8.3357166324
44.1360727768,-0.9322772483,94.64954561737612,48.0052120677,8.3357166324
49.109832265,11.5704706677,81.18712533689755,54.2447339359,29.7397979225
47.6450393348,1.3018932401,91.55965158246474,49.109832265,11.5704706677
45.5987955252,-2.7182796827,95.90092041377291,49.109832265,11.5704706677
47.0328062285,2.7028884695,90.29470740889298,49.109832265,11.5704706677
44.5325867007,-9.0602407489,102.32060890092126,47.0328062285,2.7028884695
46.5493168893,-1.3473098341,94.35622903008337,49.109832265,11.5704706677
53.3705036918,25.9656207353,66.1802437016349,54.2447339359,29.7397979225
66.4385669357,61.8724336166,28.392519460248888,68.2100306094,81.4273537719
65.0862812358,53.4898815662,36.88344729481557,66.4385669357,61.8724336166
63.5064716297,34.981573828,55.45905640255251,65.0862812358,53.4898815662
61.8711339647,21.548498083,68.99130873723335,63.5064716297,34.981573828
59.1423789397,5.2645189665,85.50233777400362,61.8711339647,21.548498083
60.3967637146,2.0509331204,88.54453883113823,61.8711339647,21.548498083
60.1900156596,-6.3842390906,96.98224438344764,60.3967637146,2.0509331204
60.8142011067,12.02679027,78.57149802254841,61.8711339647,21.548498083
59.6506613949,-2.9172322519,93.56074863076729,60.8142011067,12.02679027
60.3767364617,3.1224270544,87.47788001067357,61.8711339647,21.548498083
62.7379032799,24.7356057423,65.73380989455889,63.5064716297,34.981573828
62.838494478,22.504039254,67.9544580575838,63.5064716297,34.981573828
65.5946186351,48.8794369885,41.41289618720666,66.4385669357,61.8724336166
63.5954917596,30.4478661698,59.952564768632264,65.5946186351,48.8794369885
60.5688535888,12.4529000687,78.20028636878503,63.5954917596,30.4478661698
62.9639756456,20.0906074885,70.32905839574956,63.5954917596,30.4478661698
61.5564118609,2.5134647458,87.96246937619377,62.9639756456,20.0906074885
62.0289035814,7.0199119248,83.43315860462212,62.9639756456,20.0906074885
60.0249979802,-7.2151673162,97.80859316000408,62.0289035814,7.0199119248
64.8339562129,36.0421471845,54.27270243895204,65.5946186351,48.8794369885
63.9329763014,43.0045813263,47.42601190055713,66.4385669357,61.8724336166
62.0063130018,23.9468614534,66.58087337810254,63.9329763014,43.0045813263
63.0763220622,33.1781354227,57.289728014776784,63.9329763014,43.0045813263
62.519186112,63.4980769308,27.568285214759054,68.2100306094,81.4273537719
63.8226657179,63.2714827023,27.43597904631092,68.2100306094,81.4273537719
67.0045372622,62.3093714534,27.9134766401456,68.2100306094,81.4273537719
65.6109289882,42.498044308,47.773759298844695,67.0045372622,62.3093714534
66.3628562388,50.9282997305,39.31262345460437,67.0045372622,62.3093714534
66.4427170939,49.5457783987,40.689428642540356,67.0045372622,62.3093714534
64.9562899308,65.0081455193,25.496020944443046,68.2100306094,81.4273537719
63.8783052967,60.1692020341,30.453583341863293,64.9562899308,65.0081455193
60.6330925851,42.4822120761,48.43582511862525,63.8783052967,60.1692020341
59.4984645955,26.0269418361,64.93016655277209,60.6330925851,42.4822120761
59.0603476116,25.8554526367,65.13680282076433,60.6330925851,42.4822120761
62.3163069081,53.4744888117,37.32795854607494,64.9562899308,65.0081455193
59.2739605426,37.9469507629,53.150736723898284,62.3163069081,53.4744888117
