coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
90.0,90.0,0,,
77.1151983956,74.7035334925,19.99999999999545,90.0,90.0
68.9646093223,60.4622547401,36.40872093568562,77.1151983956,74.7035334925
73.7320188112,69.8780963914,25.89327984376439,77.1151983956,74.7035334925
65.3503969816,57.1456489444,41.13686218142519,73.7320188112,69.8780963914
56.7867934029,41.95408489,58.575868020981,65.3503969816,57.1456489444
47.783697195,25.5015955187,77.33060469845644,56.7867934029,41.95408489
41.781372916,20.4244752891,85.19222327074081,47.783697195,25.5015955187
34.7120461342,4.8271498453,102.31682376674321,41.781372916,20.4244752891
49.8717087997,26.7585921419,75.27081920171145,56.7867934029,41.95408489
53.5283314305,27.2795373865,73.60783126129179,56.7867934029,41.95408489
52.9878735545,24.5548317021,76.38501745353997,56.7867934029,41.95408489
45.9384614984,32.1934037813,73.16892119075756,56.7867934029,41.95408489
45.0795967989,30.6147057712,74.966123455151,45.9384614984,32.1934037813
45.3774419153,30.5320642956,74.92242963367069,45.9384614984,32.1934037813
40.058349477,25.9852056791,81.71979489233756,45.9384614984,32.1934037813
37.3187592068,23.2918170142,85.55994675638465,45.9384614984,32.1934037813
37.9010430568,26.2268168952,83.17892889678618,45.9384614984,32.1934037813
43.9256277947,26.8926108135,78.38136175778615,56.7867934029,41.95408489
37.0792417305,20.3483008458,87.85242268533854,43.9256277947,26.8926108135
27.3914463657,10.0659040839,101.97973885647919,37.0792417305,20.3483008458
20.4786013941,-7.42921198,120.79107883242739,27.3914463657,10.0659040839
13.5561715407,-3.3292085969,121.23704586484897,27.3914463657,10.0659040839
10.5139218518,-6.6711100018,125.75629228097685,13.5561715407,-3.3292085969
29.4409414363,11.0579140536,99.87967998420181,37.0792417305,20.3483008458
18.5620821631,-2.9244163442,117.59563726681377,29.4409414363,11.0579140536
18.1984957721,-1.916296092,117.04716999918884,29.4409414363,11.0579140536
31.2460908909,14.2962278274,96.25423283177244,43.9256277947,26.8926108135
34.6028365685,9.4912430161,98.12274057152916,43.9256277947,26.8926108135
33.1777020867,8.4229013918,99.9038531781398,34.6028365685,9.4912430161
24.0665886955,-7.9489698846,118.64019637307288,33.1777020867,8.4229013918
28.084609917,-8.8388694179,117.57731074214476,34.6028365685,9.4912430161
29.3833198546,-3.9707622063,112.56119406678296,34.6028365685,9.4912430161
70.6400205194,66.1656495665,30.71556766868568,77.1151983956,74.7035334925
98.211203171,104.2722856727,16.46578257595423,90.0,90.0
95.5267045089,107.6024071871,18.44963960377452,90.0,90.0
82.8718358658,82.2136039857,10.556452378313567,90.0,90.0
69.6288003132,70.8024462206,28.03765691883163,82.8718358658,82.2136039857
58.236564008,68.1007186641,39.74587539232573,69.6288003132,70.8024462206
58.145009248,67.1717488048,40.081718565729,69.6288003132,70.8024462206
45.6328995487,59.9405537399,54.53312234508384,58.145009248,67.1717488048
34.6641019839,47.9649054265,70.77290905993335,45.6328995487,59.9405537399
35.4421764383,52.4230492077,67.19660179997649,45.6328995487,59.9405537399
27.5556237468,46.8786628662,76.83703401329647,35.4421764383,52.4230492077
25.5305175695,45.697886319,79.17444790898162,35.4421764383,52.4230492077
39.5274191819,53.5398202941,63.3788150343854,45.6328995487,59.9405537399
41.0583893134,54.6700297329,61.51198809828671,45.6328995487,59.9405537399
30.8427929212,51.8976090891,71.36868627114976,45.6328995487,59.9405537399
14.6276889933,40.5067152403,91.18489322574194,30.8427929212,51.8976090891
35.3631343557,50.1137680217,68.74698159128344,45.6328995487,59.9405537399
29.9865963556,45.5274579782,75.81390459083765,35.3631343557,50.1137680217
51.2274233871,64.1998604423,47.58771604243059,69.6288003132,70.8024462206
62.2105627203,63.9219884951,38.15550982827381,69.6288003132,70.8024462206
50.0,50.0,56.67359843385286,62.2105627203,63.9219884951
35.9788805873,35.9990414318,76.4882049253693,50.0,50.0
31.2118667267,31.240417965,83.22385028761427,35.9788805873,35.9990414318
20.7525204931,22.8958414062,96.6040551283481,31.2118667267,31.240417965
10.1123973575,12.3448477965,111.58857001848253,20.7525204931,22.8958414062
-2.5157534493,2.1978712573,127.78830229054057,10.1123973575,12.3448477965
-8.9997070449,-7.9432932136,139.8251154508309,-2.5157534493,2.1978712573
-8.2453049994,-8.667017143,140.07136220719923,-2.5157534493,2.1978712573
-8.4736051345,-1.7777899422,134.95083526959556,-2.5157534493,2.1978712573
-6.730499409,-0.5156958663,132.80103907188968,-2.5157534493,2.1978712573
21.4206571293,25.0981502685,94.67532394975504,35.9788805873,35.9990414318
27.9425773969,30.6047585389,86.16707143424661,35.9788805873,35.9990414318
54.9289001154,51.7277932162,52.358361964079,62.2105627203,63.9219884951
50.4569688976,39.7902839855,65.10600078269094,54.9289001154,51.7277932162
49.1492089778,51.9189065468,55.894532852226504,62.2105627203,63.9219884951
32.6095878942,44.3619869246,74.07875952716259,49.1492089778,51.9189065468
38.6833412482,44.2373806185,68.87683726710709,49.1492089778,51.9189065468
28.6650104327,36.6339057868,81.45379166175655,38.6833412482,44.2373806185
15.2124628023,22.4251779954,101.02057430986412,28.6650104327,36.6339057868
11.6458399159,18.1475440075,106.59004029398051,15.2124628023,22.4251779954
-1.2916337213,7.0069621789,123.6631415820587,11.6458399159,18.1475440075
-9.0927996255,3.0060081658,132.43045716208624,-1.2916337213,7.0069621789
31.8776100957,38.4690466676,77.79825268671482,38.6833412482,44.2373806185
34.5893429703,37.2363689854,76.98701518046076,38.6833412482,44.2373806185
31.4215613821,37.4680113464,78.80446574352315,38.6833412482,44.2373806185
21.5127338568,33.2414968051,89.57703684303154,31.4215613821,37.4680113464
3.8900568942,24.3122526003,109.33279917702177,21.5127338568,33.2414968051
-6.7978857551,15.7796424294,123.00896656424221,3.8900568942,24.3122526003
-4.7792986035,18.127897189,119.98192949826287,3.8900568942,24.3122526003
11.2165699992,23.93757645,103.45413755451276,21.5127338568,33.2414968051
-3.0997714501,15.509130023,120.06727517706179,11.2165699992,23.93757645
5.0341376645,18.5005004636,111.68725754969269,11.2165699992,23.93757645
-9.6433265998,5.6047972693,131.22509566206537,5.0341376645,18.5005004636
22.1480632825,26.6742275251,93.03483946258768,31.4215613821,37.4680113464
25.5467309542,29.4335021655,88.75770493157374,31.4215613821,37.4680113464
39.2719307469,48.5591250646,66.3275936139946,49.1492089778,51.9189065468
43.5630286147,51.3279228961,61.51188745421477,49.1492089778,51.9189065468
34.2774388225,44.9050494568,72.33727407232162,49.1492089778,51.9189065468
22.8157205084,39.0733857311,85.19726196195124,34.2774388225,44.9050494568
7.5982360143,28.9085060718,103.49744263909825,22.8157205084,39.0733857311
1.3518916947,25.4431926366,110.64063622202576,7.5982360143,28.9085060718
-2.9622278873,20.8446359689,116.78463191499257,7.5982360143,28.9085060718
-3.1578466066,20.5149225488,117.16800852191403,-2.9622278873,20.8446359689
64.8164810797,67.8472126182,33.684941403419614,69.6288003132,70.8024462206
72.8119633939,71.7427463887,25.0767792674557,82.8718358658,82.2136039857
61.3782635059,57.0850050859,43.66653110088963,72.8119633939,71.7427463887
50.9123776306,46.8730302614,58.28908891308603,61.3782635059,57.0850050859
38.5736948831,35.863503699,74.82549623365132,50.9123776306,46.8730302614
37.1928342298,35.1087788284,76.36181651312685,50.9123776306,46.8730302614
38.0670425837,32.553172719,77.52605729434994,50.9123776306,46.8730302614
30.043187216,20.5709486771,91.94673508535736,38.0670425837,32.553172719
27.0632066675,18.6156238475,95.28386327977799,38.0670425837,32.553172719
15.420173921,5.6451600562,112.7135259987607,27.0632066675,18.6156238475
13.4357404435,5.8657192586,113.94580055092736,27.0632066675,18.6156238475
6.3735540765,-8.039651792,129.5417558066052,13.4357404435,5.8657192586
0.2134565941,-5.7705157822,131.55916922698833,13.4357404435,5.8657192586
17.5638793912,8.8078875586,108.93776051883992,27.0632066675,18.6156238475
8.6810593767,-7.896743086,127.85730534376927,17.5638793912,8.8078875586
6.7454350223,-1.8619430811,124.1326288776927,17.5638793912,8.8078875586
8.1162090619,0.4674248986,121.5402123451311,17.5638793912,8.8078875586
9.5162958715,-5.6296162766,125.46667813306868,17.5638793912,8.8078875586
42.0608759617,37.7095346369,71.02952587006557,50.9123776306,46.8730302614
32.3236011612,28.8216446281,84.21319415127545,42.0608759617,37.7095346369
20.8621145374,19.4735474094,99.0034814114274,32.3236011612,28.8216446281
6.0293392468,6.7890921937,118.52031073743558,20.8621145374,19.4735474094
35.9368002049,27.0203338363,83.34875139891166,42.0608759617,37.7095346369
37.406383884,32.4219586977,78.06901147163961,50.9123776306,46.8730302614
47.6551402445,45.5866179941,61.570078731469735,61.3782635059,57.0850050859
38.3983174947,37.2498638312,74.02761610423508,47.6551402445,45.5866179941
79.5728257472,78.2225017257,15.73008037167626,90.0,90.0
81.7332867967,96.1052632816,10.276808206990523,90.0,90.0
71.8751001012,106.7916080232,24.815783716277792,81.7332867967,96.1052632816
71.6100932334,105.2037885398,23.887914326411604,81.7332867967,96.1052632816
88.7891433715,109.1791936681,19.217378685275197,90.0,90.0
85.6115820247,76.0215015581,14.651164834788288,90.0,90.0
81.4229342083,59.4858242412,31.709107115687047,85.6115820247,76.0215015581
80.6304906224,56.1727081506,35.1156750464095,81.4229342083,59.4858242412
80.9285034987,42.6513989511,48.55079160906698,81.4229342083,59.4858242412
82.002720846,29.705816897,61.54086619040315,80.9285034987,42.6513989511
83.4843176424,16.6241046651,74.70621176070038,82.002720846,29.705816897
84.9249995432,5.448157233,85.97463513508401,83.4843176424,16.6241046651
86.7261068755,-7.5738198684,99.12058033700276,84.9249995432,5.448157233
86.8037071058,-2.4191841437,94.03663325287428,83.4843176424,16.6241046651
84.6602013672,3.8615960043,87.52277642722646,83.4843176424,16.6241046651
85.8076958737,-4.9852161964,96.44369733018833,84.6602013672,3.8615960043
85.0072954648,25.1462919596,66.52480937601558,80.9285034987,42.6513989511
83.5951560316,25.9349149451,65.47863474557069,80.9285034987,42.6513989511
86.8838539837,8.0346389747,83.67850875712985,83.5951560316,25.9349149451
80.9229752378,26.9458612926,64.25633024052532,80.9285034987,42.6513989511
79.242128941,47.5519575121,43.84059864483561,81.4229342083,59.4858242412
75.6052532176,32.2460909226,59.57261749439935,79.242128941,47.5519575121
70.7837653746,16.8474233888,75.70846909376351,75.6052532176,32.2460909226
69.6039333505,11.5419786036,81.1435172052247,70.7837653746,16.8474233888
64.4347584637,-5.7980028803,99.23758603653842,69.6039333505,11.5419786036
64.2932562475,-9.1179228286,102.56052018278776,64.4347584637,-5.7980028803
64.0215549845,-5.2811381068,98.86864637465318,69.6039333505,11.5419786036
71.5412948471,29.6232257964,63.35321678478084,79.242128941,47.5519575121
69.7957342186,21.3553788816,71.80332178497683,71.5412948471,29.6232257964
64.6465032371,15.5291397121,79.04338612411512,71.5412948471,29.6232257964
68.2995967035,17.0263741524,76.36049467814367,71.5412948471,29.6232257964
67.192388068,17.9538384841,75.80663360177408,71.5412948471,29.6232257964
60.8701371109,7.6748983321,87.87425423771344,67.192388068,17.9538384841
59.837551771,-5.111038544,100.70181886564615,60.8701371109,7.6748983321
76.4377423276,31.556403208,60.08012886503684,79.242128941,47.5519575121
73.0879259141,25.1563748261,67.30381444050866,76.4377423276,31.556403208
75.28609234,17.2531742554,74.42964649332086,76.4377423276,31.556403208
70.5223434725,0.2495854763,92.0879401436525,75.28609234,17.2531742554
79.9906213139,42.7992150574,48.457075538165725,81.4229342083,59.4858242412
78.9419435048,26.1049366981,65.18425865682295,79.9906213139,42.7992150574
79.8750895202,6.9306388729,84.38124952975734,78.9419435048,26.1049366981
79.5242891115,0.7659630292,90.55589844160994,79.8750895202,6.9306388729
74.8194303038,-8.8468400506,100.94894494263409,79.8750895202,6.9306388729
79.5640514985,-3.0727611109,94.38948393382847,79.8750895202,6.9306388729
80.3885418919,-1.6506283824,92.97786404041724,79.8750895202,6.9306388729
79.434287923,36.7447920693,54.53700518912913,79.9906213139,42.7992150574
76.7694088553,22.5031756981,69.02580145762215,79.434287923,36.7447920693
79.5613553165,32.4776444461,58.78756871035144,79.9906213139,42.7992150574
76.9123689412,86.0742217203,13.663741136037036,90.0,90.0
69.5673947712,84.1086041518,21.267181014379148,76.9123689412,86.0742217203
52.9901830496,78.7768858623,38.68071507215562,69.5673947712,84.1086041518
40.9500190433,75.2446630074,51.228310363496504,52.9901830496,78.7768858623
52.7886760574,78.0451261279,39.107897575749114,69.5673947712,84.1086041518
44.5021531418,75.3002623876,47.837201040721425,52.7886760574,78.0451261279
34.0003361193,67.5554380657,60.88597357116139,44.5021531418,75.3002623876
34.5557849315,70.6648957172,58.777826902616155,52.7886760574,78.0451261279
24.4675564208,64.5135221403,70.59356857915444,34.5557849315,70.6648957172
22.7245148938,65.2709695797,71.78064928399873,34.5557849315,70.6648957172
11.3938122112,64.7590935787,83.12290833243694,22.7245148938,65.2709695797
0.4750760032,63.0427743069,94.17571576867874,11.3938122112,64.7590935787
-8.398553848,62.7043539162,103.0557965733195,0.4750760032,63.0427743069
7.5339855308,62.3289942309,87.25344480649925,22.7245148938,65.2709695797
-7.6880911079,58.8502021156,102.86797687684737,7.5339855308,62.3289942309
4.4938918778,60.115594137,90.72618996001806,22.7245148938,65.2709695797
-3.8861730966,57.5986100891,99.47608696927188,4.4938918778,60.115594137
-6.5549673126,54.8207349659,102.97824378993035,4.4938918778,60.115594137
3.5563715168,60.423045366,91.55234849532116,22.7245148938,65.2709695797
-1.7854595724,59.4654252043,96.97933621961518,3.5563715168,60.423045366
13.3341174056,61.4522708907,81.91780986592516,22.7245148938,65.2709695797
0.4995019962,55.6369844657,96.00840633704722,13.3341174056,61.4522708907
-8.4476439721,49.8583691096,106.65940706053897,0.4995019962,55.6369844657
-3.817190222,55.1799357933,100.1800534551079,13.3341174056,61.4522708907
-1.4875037502,57.218397986,97.3322879128527,13.3341174056,61.4522708907
-2.8216557298,54.8707489307,99.3627356872772,13.3341174056,61.4522708907
-3.90225321,54.160727266,100.63301973461813,13.3341174056,61.4522708907
-4.6568415014,53.0852845456,101.75920757103789,13.3341174056,61.4522708907
25.5691965122,64.5123437868,69.66877115342221,34.5557849315,70.6648957172
10.687283843,57.153484446,86.27070283293996,25.5691965122,64.5123437868
15.1539473709,61.8739717775,80.41299851209293,25.5691965122,64.5123437868
57.1924337956,77.7392703177,35.18508576465797,69.5673947712,84.1086041518
58.7970702341,77.7892356473,33.583707036541554,76.9123689412,86.0742217203
54.5963605501,74.2687302133,39.064575613699276,58.7970702341,77.7892356473
37.0816483523,65.4435245798,58.67705627896252,54.5963605501,74.2687302133
27.8826409121,63.6311050635,68.05290836759532,37.0816483523,65.4435245798
11.6333379718,55.0405339555,86.43327174831353,27.8826409121,63.6311050635
62.8066335197,76.88966129,30.49608862767326,76.9123689412,86.0742217203
52.4414990519,70.0098111158,42.93668149758968,62.8066335197,76.88966129
58.0431934673,69.0397680911,39.678200822966076,62.8066335197,76.88966129
47.9628037436,65.2760484189,49.34324454949905,62.8066335197,76.88966129
57.735985499,71.8563928254,37.640685382323994,62.8066335197,76.88966129
53.1207944865,66.8707682232,44.43142845349142,62.8066335197,76.88966129
51.6394443406,68.3068455712,44.580506962297115,62.8066335197,76.88966129
42.8208968305,64.1157151668,54.3443358349565,51.6394443406,68.3068455712
31.2914255675,54.3878998088,69.42939795758906,42.8208968305,64.1157151668
33.0644507093,55.9579830668,67.06191555482651,42.8208968305,64.1157151668
15.544801816,49.1591791345,85.8545160202854,33.0644507093,55.9579830668
6.5137831687,45.1333068248,95.74223292874761,15.544801816,49.1591791345
5.666303985,44.7883520233,96.6567773128608,15.544801816,49.1591791345
18.5656038293,46.4614699746,84.39397607168404,33.0644507093,55.9579830668
39.026465077,57.9320145902,60.912205091650385,51.6394443406,68.3068455712
49.0687599229,69.7593401902,45.97415859611272,62.8066335197,76.88966129
35.5787285073,62.6075127758,61.242740159546784,49.0687599229,69.7593401902
38.1471035085,62.6560635125,59.002555212510366,49.0687599229,69.7593401902
25.5016289962,59.1624701906,72.12174802076092,38.1471035085,62.6560635125
20.2732437648,55.2022392525,78.36835904907817,38.1471035085,62.6560635125
11.4728924151,51.4224611108,87.94608877373837,20.2732437648,55.2022392525
5.9199145337,49.4832725753,93.81907553315338,20.2732437648,55.2022392525
4.7017298519,45.0804550255,96.94044997814655,20.2732437648,55.2022392525
5.0141500674,45.4296590792,96.48860363102597,20.2732437648,55.2022392525
9.9356506572,49.3227182812,90.26098693824781,20.2732437648,55.2022392525
2.0912913132,45.1736157779,99.13505168337394,9.9356506572,49.3227182812
21.5553997577,51.968607617,78.7384703641462,38.1471035085,62.6560635125
11.7178696937,45.4171946343,90.55786162723558,21.5553997577,51.968607617
13.9813991591,45.7833013669,88.51719719718123,21.5553997577,51.968607617
5.9224243883,40.1689969156,98.33898363490619,13.9813991591,45.7833013669
-3.993160716,28.0522181634,113.99577625952702,5.9224243883,40.1689969156
-4.6244251054,30.1405156464,112.89255607638786,5.9224243883,40.1689969156
-2.3734077014,35.2432530822,107.97413234350029,13.9813991591,45.7833013669
44.4586146271,67.7188609051,51.01568568235446,49.0687599229,69.7593401902
28.0626560605,59.4491218381,69.37912875695052,44.4586146271,67.7188609051
102.252453144,96.3306392589,13.791287157921177,90.0,90.0
108.519361519,100.6551389608,21.40544753529558,102.252453144,96.3306392589
81.4449473485,91.152618873,8.632349398415998,90.0,90.0
92.1157992683,100.1710916721,10.388826321871056,90.0,90.0
94.3978801106,98.5979572802,9.657443702106441,90.0,90.0
93.4400796173,73.7497217125,16.61040915193111,90.0,90.0
94.5283171582,69.7283011338,20.77647257154151,93.4400796173,73.7497217125
96.403519712,54.1716548368,36.41148689492927,93.4400796173,73.7497217125
95.9145685929,46.9092783638,43.69030446596738,96.403519712,54.1716548368
98.4466714727,32.5514183493,58.26973138165475,95.9145685929,46.9092783638
101.1152112134,22.1186242667,69.03840338509272,98.4466714727,32.5514183493
98.6943691468,4.5234965978,86.79928720308754,101.1152112134,22.1186242667
97.045386257,2.6070170508,89.32753529710887,98.6943691468,4.5234965978
103.5361720392,6.2351174675,85.10535205496438,101.1152112134,22.1186242667
104.0654904848,-1.227725253,92.58694276067479,103.5361720392,6.2351174675
103.1733428606,-1.7102814023,93.05903096557316,103.5361720392,6.2351174675
97.5716139437,28.1735923926,62.734155844697646,98.4466714727,32.5514183493
99.2382688973,25.1820333001,65.6815100134007,98.4466714727,32.5514183493
102.9392158137,17.1965486416,74.26832439467606,98.4466714727,32.5514183493
102.2424710856,20.0775988995,71.3082997987587,98.4466714727,32.5514183493
95.5239437635,50.5841002612,40.10529274825835,96.403519712,54.1716548368
98.5142689898,46.5847954367,44.286491534332285,96.403519712,54.1716548368
100.9879229394,27.2423556875,63.78646433723136,98.5142689898,46.5847954367
100.4801688423,8.5675605343,82.46816094747274,100.9879229394,27.2423556875
98.4246253725,-6.9951121524,98.1659964705503,100.4801688423,8.5675605343
101.6132005389,0.5550083207,90.56042600746468,100.4801688423,8.5675605343
100.1402563442,3.3896740441,87.65719255382862,100.4801688423,8.5675605343
98.2628616343,-5.2879727261,96.53560256717691,100.1402563442,3.3896740441
99.0725873406,47.3884207477,43.70094412531129,96.403519712,54.1716548368
105.7984995151,31.8972206021,60.58925891779799,99.0725873406,47.3884207477
101.1303503851,37.3967751827,53.83961116639627,96.403519712,54.1716548368
104.3269698253,22.2967555472,69.27427892563067,101.1303503851,37.3967751827
