coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
200.0,200.0,0,,
180.0180594781,200.8497370049,19.99999999995613,200.0,200.0
163.9457889188,200.1750998905,36.08642334908717,180.0180594781,200.8497370049
162.8657806433,201.4609615589,37.163165928249796,180.0180594781,200.8497370049
153.6982053112,202.9778229157,46.455383416313744,162.8657806433,201.4609615589
135.8081739269,205.4535289062,64.51590232033854,153.6982053112,202.9778229157
126.9367656404,206.4039776793,73.43807906461278,135.8081739269,205.4535289062
127.5704654268,206.3877697701,72.80641782447942,135.8081739269,205.4535289062
122.6328875317,206.7730398334,77.75900386531256,127.5704654268,206.3877697701
117.6775555232,207.6104239508,82.77436665702373,135.8081739269,205.4535289062
129.6361683602,205.6731270371,70.69181326970224,135.8081739269,205.4535289062
127.3449516662,205.5728341309,72.9852239625129,129.6361683602,205.6731270371
148.4145600723,201.9767189518,51.62358714203279,162.8657806433,201.4609615589
129.9576683815,205.6075205465,70.43421103136717,148.4145600723,201.9767189518
134.17194757,205.2500716715,66.23751368209176,148.4145600723,201.9767189518
135.6352207259,203.1481992945,64.45650887964887,148.4145600723,201.9767189518
116.2879825943,205.6891990782,83.96989667422726,135.6352207259,203.1481992945
102.066124716,206.5649626848,98.21869323411991,116.2879825943,205.6891990782
102.7444405985,204.0139069326,97.61665942460536,116.2879825943,205.6891990782
98.1786987066,204.1491062855,102.14455069391735,116.2879825943,205.6891990782
87.9069838772,205.3269927716,112.48358073114294,98.1786987066,204.1491062855
81.591734852,203.2771121872,118.75441955617141,98.1786987066,204.1491062855
62.3847187037,201.5072981147,138.04280235961753,81.591734852,203.2771121872
131.53097042,202.4395061903,68.51351821280304,148.4145600723,201.9767189518
111.7712338567,203.9697821807,88.33242165516859,131.53097042,202.4395061903
95.2798858107,201.4529897688,105.0147117982786,111.7712338567,203.9697821807
113.4428220341,201.8309858483,86.6118996055399,131.53097042,202.4395061903
93.8618112298,199.1682555078,106.37312722389228,113.4428220341,201.8309858483
81.4359512462,197.6795600844,118.88784697287922,93.8618112298,199.1682555078
66.07652545,195.8751950511,134.35289446593174,81.4359512462,197.6795600844
75.5779915793,196.5288215992,124.84647755267339,93.8618112298,199.1682555078
80.2691938521,196.0776773039,120.31267243924898,93.8618112298,199.1682555078
76.6389237189,195.156232434,124.05805918673835,80.2691938521,196.0776773039
68.4526443757,194.7551975521,132.20299599338873,80.2691938521,196.0776773039
70.5605182985,193.3670333004,130.39265120503916,80.2691938521,196.0776773039
71.1092485109,193.848058145,129.74006869948465,80.2691938521,196.0776773039
52.2257344976,191.5693786172,148.76057031960266,71.1092485109,193.848058145
40.5837469163,187.056083783,161.2467909288807,52.2257344976,191.5693786172
34.2184293542,190.7849002042,166.78495504996124,52.2257344976,191.5693786172
19.3351793119,194.2766229693,182.0723112533713,34.2184293542,190.7849002042
18.8965022306,189.8424408913,182.1358403774393,34.2184293542,190.7849002042
-0.592735301,186.0335610775,201.99378450564905,18.8965022306,189.8424408913
36.8775387786,187.7761105586,164.57056697972644,52.2257344976,191.5693786172
39.2854076152,191.6275547179,161.70102797310383,52.2257344976,191.5693786172
31.7717584596,191.9782646963,169.22285761238695,39.2854076152,191.6275547179
22.3258782026,192.9815543523,178.71452123306665,39.2854076152,191.6275547179
5.7522739178,187.8854856572,196.05390631830883,22.3258782026,192.9815543523
34.0105970821,189.9502580916,167.04752693742094,52.2257344976,191.5693786172
123.2007691572,203.3317535474,76.89136748484216,131.53097042,202.4395061903
105.6277190051,201.6585785239,94.54389156236394,123.2007691572,203.3317535474
87.9780021094,199.7101142953,112.30083441152837,105.6277190051,201.6585785239
72.9082845212,201.1207087871,127.4364270662083,87.9780021094,199.7101142953
58.5499849704,199.6224851576,141.8726814292519,72.9082845212,201.1207087871
39.5712171523,197.3635838217,160.985406591789,58.5499849704,199.6224851576
24.4328230009,194.8842995753,176.32547920757506,39.5712171523,197.3635838217
