coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
200,200,0,,
215.1707912215,111.2878413423,89.99999999997378,200,200
226.0603452037,46.3858868066,155.8091641679323,215.1707912215,111.2878413423
232.1529873151,9.8451570251,192.85434227335116,226.0603452037,46.3858868066
234.6541341338,-3.5675808239,206.49646175309184,226.0603452037,46.3858868066
240.0334448425,-34.4847519343,237.87808474007696,226.0603452037,46.3858868066
230.7019618391,18.8620303636,183.7216574009793,226.0603452037,46.3858868066
233.607487947,3.5190844122,199.33527255253617,226.0603452037,46.3858868066
238.1564948495,-25.2851421308,228.4937789443705,226.0603452037,46.3858868066
221.7141570986,71.5486439533,130.27430255288587,215.1707912215,111.2878413423
131.6870445068,234.4218048314,76.49523211329526,200,200
136.9426281291,156.8172093794,76.42634070166875,200,200
72.614434832,112.6896516632,154.4350440806227,136.9426281291,156.8172093794
174.5942130217,154.9705858778,51.70205168245591,200,200
155.1577107467,119.5532378317,92.10212796090697,174.5942130217,154.9705858778
142.3383495013,98.0759772257,117.10417110623516,174.5942130217,154.9705858778
116.586915715,52.7382388361,169.24481613805273,142.3383495013,98.0759772257
90.8853733149,6.8031805854,221.88129453696672,116.586915715,52.7382388361
75.4306418226,-20.0082005502,252.82641294076325,116.586915715,52.7382388361
97.3581304446,18.451978385,208.555041763147,116.586915715,52.7382388361
96.1048296648,16.4415900764,210.92169894078677,116.586915715,52.7382388361
99.0693647428,21.9067992495,204.7052482434561,142.3383495013,98.0759772257
103.9438948894,30.5690874118,194.76570802954927,142.3383495013,98.0759772257
66.4687594063,-35.2003980299,270.462544124215,103.9438948894,30.5690874118
108.99456947,39.3569092524,184.62999291114727,142.3383495013,98.0759772257
66.0222845943,-36.4568508904,271.7755234587796,108.99456947,39.3569092524
143.1314685555,98.2207774325,116.5899939207766,174.5942130217,154.9705858778
102.1893780721,24.6102837454,200.82038958653078,143.1314685555,98.2207774325
80.542966002,-14.528921984,245.5467194229579,102.1893780721,24.6102837454
66.9104726756,-39.1057384152,273.6512391349554,102.1893780721,24.6102837454
134.6555622036,83.3770855783,133.68208043522367,174.5942130217,154.9705858778
133.0641723495,82.5502542588,135.18527580587198,174.5942130217,154.9705858778
149.104829842,110.4250887415,103.02465849467546,174.5942130217,154.9705858778
135.5549333312,86.7304090963,130.32003363266537,174.5942130217,154.9705858778
101.8211002977,27.7651635776,198.25288040219672,135.5549333312,86.7304090963
71.4581190626,-25.1748840447,259.2820477874268,101.8211002977,27.7651635776
90.864643179,8.774685417,220.17723639488804,135.5549333312,86.7304090963
77.7054355005,-14.1915561594,246.64633156022109,90.864643179,8.774685417
62.2994688689,-41.0344505257,277.59604173534046,90.864643179,8.774685417
130.5727351854,78.0027055329,140.36966197888094,174.5942130217,154.9705858778
119.7522064427,59.0548227219,162.1895177366761,130.5727351854,78.0027055329
105.4463862848,34.0717196493,190.97860318278032,130.5727351854,78.0027055329
91.0540519859,8.8566042824,220.0120479298734,130.5727351854,78.0027055329
