coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
70.0,90.0,0,,
85.8745965098,97.5382559435,17.57350611058213,70.0,90.0
102.2792020125,104.9228407868,35.56359157472351,85.8745965098,97.5382559435
96.0385412526,103.0804747229,29.15029157691196,85.8745965098,97.5382559435
88.2553125158,98.7885677839,20.262574424974503,85.8745965098,97.5382559435
103.9173765882,106.5397568952,37.737733469947415,88.2553125158,98.7885677839
108.939022304,109.2227207962,43.4311701288628,103.9173765882,106.5397568952
92.9757904006,100.9226141804,25.439943382334075,85.8745965098,97.5382559435
108.3573304823,108.2537913614,42.479248947531225,92.9757904006,100.9226141804
106.2597469946,107.3190469997,40.18368292164682,92.9757904006,100.9226141804
52.2370717968,80.8087878032,19.99999999996607,70.0,90.0
34.8179298833,72.9651998504,39.103622090448326,52.2370717968,80.8087878032
36.7574635777,73.5828367512,37.08310976437162,52.2370717968,80.8087878032
29.8270243557,69.9009010883,44.930888942939966,36.7574635777,73.5828367512
28.5854319674,69.447219022,46.24200896906952,36.7574635777,73.5828367512
15.451338174,64.2751485591,60.35777082052589,28.5854319674,69.447219022
12.6481249778,62.4472448763,63.6488292450769,28.5854319674,69.447219022
2.1630602859,57.4787028566,75.25154407372163,12.6481249778,62.4472448763
-6.0466157994,53.7590661415,84.26456125543535,2.1630602859,57.4787028566
-5.1208174238,53.3033789279,83.63246251217043,12.6481249778,62.4472448763
40.3064733521,74.5725264113,33.46217424474469,52.2370717968,80.8087878032
33.501743365,70.5761098078,41.353669405109954,40.3064733521,74.5725264113
20.507583661,63.2347458873,56.27827360844736,33.501743365,70.5761098078
4.4555017596,53.7540079674,74.92106644844543,20.507583661,63.2347458873
-6.041623601,48.3746240916,86.71629479381326,4.4555017596,53.7540079674
-3.2177654209,49.3760623617,83.7553993010046,4.4555017596,53.7540079674
-7.0643793101,47.527750441,88.01587238992792,4.4555017596,53.7540079674
-6.7445013099,47.4942614511,87.75167419730673,4.4555017596,53.7540079674
27.2035302621,68.1964533311,48.034113907803615,40.3064733521,74.5725264113
13.4496545092,61.0644200018,63.52717679531739,27.2035302621,68.1964533311
-3.1079576361,52.8381574212,82.01571151278934,13.4496545092,61.0644200018
-3.3749552897,53.0655865837,82.15642345039593,13.4496545092,61.0644200018
-3.0239381794,52.2316537796,82.21934133573198,13.4496545092,61.0644200018
0.6003679996,54.094714508,78.14500695153738,13.4496545092,61.0644200018
-7.7894241375,49.3947673232,87.76156120156138,0.6003679996,54.094714508
-6.7036929803,50.0650636311,86.48691278820317,0.6003679996,54.094714508
-9.8272875055,48.2569871723,90.09553245374947,0.6003679996,54.094714508
3.8592732271,56.1454826971,74.30545853888039,13.4496545092,61.0644200018
16.4152345735,62.5083392587,60.230095441296534,27.2035302621,68.1964533311
1.9531623643,54.5338320862,76.74506735251603,16.4152345735,62.5083392587
-7.0979930049,49.0808251049,87.31193532062771,1.9531623643,54.5338320862
25.9756643846,66.9478222194,49.69510989042985,40.3064733521,74.5725264113
11.0585722747,59.628266383,66.31123262280693,25.9756643846,66.9478222194
13.698997988,60.0966747952,63.754084207268534,25.9756643846,66.9478222194
-0.4999737365,52.2102604544,79.99620011585404,13.698997988,60.0966747952
-5.2780119588,49.4449188798,85.51677646963911,-0.4999737365,52.2102604544
-4.9730427104,49.826417668,85.06483429830774,-0.4999737365,52.2102604544
13.7961600796,60.1441658313,63.6460978612815,25.9756643846,66.9478222194
12.1535444365,59.5877072216,65.35468500090154,25.9756643846,66.9478222194
15.5108886555,61.3281201683,61.573349751768646,25.9756643846,66.9478222194
27.2695493879,67.2699359532,48.40503922596784,40.3064733521,74.5725264113
12.9342644468,59.1878098823,64.861683968091,27.2695493879,67.2699359532
78.6486479806,100.4780964229,13.586376137142905,70.0,90.0
59.3108732215,87.7459749141,10.924196097412029,70.0,90.0
41.5492440229,83.9637120409,29.084069010803997,59.3108732215,87.7459749141
89.3855276299,94.2385979952,19.843497535830966,70.0,90.0
102.9148563527,97.7761516302,33.82766792273926,89.3855276299,94.2385979952
101.8297997366,97.5073875333,32.70992257583271,89.3855276299,94.2385979952
97.007573487,95.6608973289,27.597110786592115,89.3855276299,94.2385979952
95.659104753,96.1721840647,26.40829189724459,89.3855276299,94.2385979952
108.25417185,98.162168803,39.11576109226185,89.3855276299,94.2385979952
108.7566686556,99.0799458009,39.81046408594352,89.3855276299,94.2385979952
58.0438371135,100.2494644982,15.7480587206291,70.0,90.0
74.7020587324,107.6735678934,18.288366750630267,70.0,90.0
78.3953835208,71.990661028,19.87004667004378,70.0,90.0
87.0696225278,56.5096453444,37.61558889749993,78.3953835208,71.990661028
94.3652511714,41.6293249771,54.18816056090812,87.0696225278,56.5096453444
