coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
100,100,0,,
85.6817083657,113.9637575414,19.999999999996763,100,100
76.1080267387,123.5813837982,33.57033952082844,85.6817083657,113.9637575414
62.4194600225,137.7668209911,53.28336788020461,76.1080267387,123.5813837982
51.868279274,149.5305956518,69.08570344983623,62.4194600225,137.7668209911
49.5014983469,150.909630988,71.711802118275,62.4194600225,137.7668209911
43.7820385801,157.0779796074,80.12374272163746,49.5014983469,150.909630988
39.247336437,160.2830328704,85.60455200170067,49.5014983469,150.909630988
33.4563108954,165.6070015114,93.47097551647629,39.247336437,160.2830328704
20.8922716983,177.7107795242,110.91679229670777,33.4563108954,165.6070015114
14.6225136595,183.3759886414,119.36690828447404,20.8922716983,177.7107795242
1.5603040025,197.2302639253,138.4079761317747,14.6225136595,183.3759886414
0.4142292212,197.9280641279,139.74977064923272,1.5603040025,197.2302639253
-1.0853471708,199.2316630009,141.73675312956075,0.4142292212,197.9280641279
3.4810920333,196.2355524268,136.381597720474,14.6225136595,183.3759886414
2.3455162348,196.6196194396,137.42565747939676,14.6225136595,183.3759886414
-6.0024279216,205.5112508533,149.6219389141403,2.3455162348,196.6196194396
-4.1660599775,203.1711272535,146.66269593358672,2.3455162348,196.6196194396
22.7919452257,175.9809318885,108.34871481403067,33.4563108954,165.6070015114
31.6211315342,167.2223185493,95.91535638122788,39.247336437,160.2830328704
22.7265984941,175.3818862022,107.98561993608378,31.6211315342,167.2223185493
27.9969711435,171.4180941417,101.43364890432889,39.247336437,160.2830328704
22.2438452254,177.7039459272,109.95482197490946,27.9969711435,171.4180941417
35.0531231994,163.7059400136,91.01208887991531,49.5014983469,150.909630988
36.861096445,163.816618808,89.777518124766,49.5014983469,150.909630988
25.1087565315,175.6921786606,106.48519346441546,36.861096445,163.816618808
37.0684392767,163.2276251461,89.21362882071004,49.5014983469,150.909630988
23.2295853307,176.8919268593,108.6616883601109,37.0684392767,163.2276251461
49.3757846549,151.7830290091,72.42994862714694,62.4194600225,137.7668209911
42.3751512536,159.41444151,82.7859770540242,49.3757846549,151.7830290091
39.9654476875,161.6424725147,86.05944121051675,49.3757846549,151.7830290091
28.8522839649,173.4049844883,102.24150213780274,39.9654476875,161.6424725147
28.9628651845,173.36628055,102.13751623782916,39.9654476875,161.6424725147
26.2148478042,175.9872697899,105.93032961584971,39.9654476875,161.6424725147
14.2015592654,187.6348567375,122.66309338094139,26.2148478042,175.9872697899
2.7352710438,200.5940723376,139.96676451023296,14.2015592654,187.6348567375
1.5132932593,201.7393735875,141.63490114439628,14.2015592654,187.6348567375
5.7956858498,197.2942408992,135.4678741390173,14.2015592654,187.6348567375
7.9118750578,194.6469459579,132.08272833491824,14.2015592654,187.6348567375
7.1980894098,193.4533362594,131.76821798003763,14.2015592654,187.6348567375
-5.8222761407,205.902190826,149.78220973891786,7.1980894098,193.4533362594
-4.7932471881,205.4941658178,148.76156167274786,7.1980894098,193.4533362594
8.756405621,193.6607100338,130.78470690041226,14.2015592654,187.6348567375
-4.7336884214,207.5619688544,150.15550022619283,8.756405621,193.6607100338
-4.8543479525,207.1904334524,149.97600775841445,8.756405621,193.6607100338
24.1232430018,178.2086074154,108.98141983016404,26.2148478042,175.9872697899
65.9893960797,134.1905696952,48.23122325307182,76.1080267387,123.5813837982
55.5055042446,143.8948544738,62.51705998300277,65.9893960797,134.1905696952
45.3952897975,153.7466253484,76.63349811491005,55.5055042446,143.8948544738
44.0605129471,153.8912917095,77.71299967777453,55.5055042446,143.8948544738
