start,goal,range,[our]_reached_goal_global_pick,[our]_path_cost_global_pick,[our]_reached_goal_neighbor_pick,[our]_path_cost_neighbor_pick,[RRTX]_reached_goal,[RRTX]_path_cost
"(0, 0)","(180, 60)",10,False,701.4650966399236,False,701.4650966399236,0,0
"(0, 0)","(180, 60)",15,True,499.3914600814154,True,499.3914600814154,0,0
"(0, 0)","(180, 60)",20,True,525.2597695843771,True,525.2597695843771,0,0
"(0, 0)","(180, 60)",25,True,513.1401519430334,True,513.1401519430334,0,0
"(0, 0)","(180, 60)",30,True,479.45821303959497,True,479.45821303959497,0,0
