coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
180,60,0,,
151.2407911219,68.5386125749,29.99999999997377,180,60
126.3483418472,75.457621512,55.836151330332214,151.2407911219,68.5386125749
108.1458841975,81.0770999828,74.88629575951981,126.3483418472,75.457621512
183.6282733194,30.2202143608,29.999999999949537,180,60
186.3452675612,3.3429575487,57.01423682895417,183.6282733194,30.2202143608
187.9364471087,-9.9354488576,70.38764062317392,186.3452675612,3.3429575487
187.1453902542,-4.6437864464,65.04095944575859,186.3452675612,3.3429575487
188.0438808393,-11.0865338882,71.54336309986627,186.3452675612,3.3429575487
186.4685606782,5.4398674399,54.94259059917795,183.6282733194,30.2202143608
187.4869169728,-2.8476861381,63.29247645773746,186.4685606782,5.4398674399
186.171216286,38.6995709935,22.176388035690987,180,60
193.8859189763,11.5419403973,50.40852463920331,186.171216286,38.6995709935
201.0998408181,-14.9349731755,77.8506021968723,193.8859189763,11.5419403973
200.4260207283,-11.7920896896,74.64176402280343,193.8859189763,11.5419403973
192.4668261869,16.7429169314,45.01778382550738,186.171216286,38.6995709935
190.677123715,41.219432501,21.603487829744306,180,60
198.5318199924,27.10470093,37.75656496481629,190.677123715,41.219432501
211.5148831945,4.0957084763,64.17575616826055,198.5318199924,27.10470093
211.5009365226,3.8421685358,64.39006636746915,198.5318199924,27.10470093
207.0906937179,12.5773620491,54.61770058521752,198.5318199924,27.10470093
211.1603552665,4.9623024866,63.24706735287195,198.5318199924,27.10470093
206.2155242959,13.3828104269,53.48328079497901,198.5318199924,27.10470093
179.1246130896,60.9199082369,1.2698556639304095,180,60
159.0658859147,82.7154364937,30.890753487427226,179.1246130896,60.9199082369
144.7118675858,98.4396345015,52.18132053424161,159.0658859147,82.7154364937
131.069649357,112.5637227114,71.81802051064395,144.7118675858,98.4396345015
112.3911437639,132.5034687539,99.13980748424547,131.069649357,112.5637227114
92.6496726787,153.6015645088,128.03367058855738,112.3911437639,132.5034687539
73.3517187268,175.0088808028,156.85526349458897,92.6496726787,153.6015645088
73.886308038,174.2593064525,155.9407692348225,92.6496726787,153.6015645088
57.2959879903,191.9244879161,180.17498792301285,73.886308038,174.2593064525
39.5022381726,211.5939051796,206.69862847367202,57.2959879903,191.9244879161
42.8412954769,207.7391298839,201.6002308907517,57.2959879903,191.9244879161
52.8664337115,196.778465453,186.7462928952056,57.2959879903,191.9244879161
52.0477075031,197.7451309615,188.0123556912299,57.2959879903,191.9244879161
73.9904661761,173.3678786215,155.21589200088115,92.6496726787,153.6015645088
118.0438280869,126.549525055,90.93018121933507,131.069649357,112.5637227114
101.4763588021,144.0303242413,115.01460312841436,118.0438280869,126.549525055
90.5852067537,155.6597419958,130.94760505052707,101.4763588021,144.0303242413
70.1825292056,176.5980196015,160.1825280062166,90.5852067537,155.6597419958
53.1738700639,194.7560871258,185.0624376124747,70.1825292056,176.5980196015
47.334924718,201.3850104497,193.89623108903686,53.1738700639,194.7560871258
78.5877395887,167.9796688865,148.1441110028258,90.5852067537,155.6597419958
77.2803506874,169.6239274988,150.23536468473952,90.5852067537,155.6597419958
58.1319918982,190.213291381,178.3526467261029,77.2803506874,169.6239274988
44.4744726779,204.8974449828,198.4063795021753,58.1319918982,190.213291381
103.6650072524,142.0467919294,112.07056364650575,118.0438280869,126.549525055
103.7896857834,142.7180639271,112.48481464389222,118.0438280869,126.549525055
101.6946097035,145.0135306862,115.59222585673466,118.0438280869,126.549525055
100.5685159832,145.9140548339,117.01411394965065,118.0438280869,126.549525055
90.1007177896,157.7998835204,132.85228690573248,100.5685159832,145.9140548339
92.6701693919,155.127190376,129.1494238094526,100.5685159832,145.9140548339
91.5434613096,155.8456649156,130.43381926222716,100.5685159832,145.9140548339
78.7307463382,169.320370773,149.02772586847288,91.5434613096,155.8456649156
76.0290576021,172.9269221816,153.50904563569026,91.5434613096,155.8456649156
89.800549575,158.1026371174,133.27789698588714,100.5685159832,145.9140548339
78.215021554,171.01748605,150.62776103369038,89.800549575,158.1026371174
64.66811865,186.0523585987,170.8654973410459,78.215021554,171.01748605
51.531263669,200.2883293021,190.23660522520905,64.66811865,186.0523585987
44.7444670684,207.4175133135,200.079667389308,51.531263669,200.2883293021
45.5734887195,206.738575388,199.0173088939111,51.531263669,200.2883293021
