ASP_path_cost,Astar_path_cost,RRTStar_path_cost
28.650109320694117,30.384776310850242,60.62686825282678
31.9477991876795,34.21320343559643,37.99324828382503
5.896440339592409,6.242640687119285,6.732460308775421
47.57543999863245,8.65685424949238,8.517880973741963
24.771140431062832,25.798989873223338,34.183559608855475
18.716502873541828,20.071067811865476,20.17375646561618
3.0347732119443402,2.8284271247461903,3.0347732119443402
69.35321553135729,72.8406204335659,93.13134944145668
82.56576536813766,87.8406204335659,108.36936040870128
121.81361357641225,38.41421356237309,51.30636971296448
59.28972485410142,18.970562748477146,20.921017997416673
130.1623474470581,79.89949493661166,89.14575562764227
125.23634162320306,131.35533905932735,162.64992070265305
126.27033698900416,108.97056274847712,119.12258154280266
101.58831041480595,2.8284271247461903,2.476323365752652
121.60583088616082,120.45584412271567,153.83164419097275
184.82712666089083,187.0121933088198,235.02367115299631
173.36235985149577,172.42640687119288,190.5509354386785
47.5368198660876,51.62741699796951,58.454235606524065
41.95140383036014,44.35533905932736,47.53558163475236
37.12911353056095,17.0,22.788749667765423
208.75383883871123,213.84062043356613,-10
17.749498431693176,19.142135623730955,29.288163413864545
37.756640297755496,40.142135623730944,49.71091264340906
31.69801978466141,9.242640687119284,8.525460795212355
42.73644875488916,39.870057685088796,47.64528788963176
87.36360916302817,81.87005768508878,98.88882595855644
86.2515333046236,76.0,-10
67.09108863808466,68.48528137423857,80.88346275068412
11.767427499447432,13.071067811865476,16.34336088883752
202.54108900132508,186.40916292848988,238.98366625654444
9.609504159570097,10.65685424949238,9.850366404844372
76.6520394975771,75.48528137423857,98.80020314013338
264.99144676430063,176.1665222413707,310.19228351322596
78.64173904025978,76.0,84.44077434096796
324.6901899530525,163.9238815542513,357.34251709274923
328.57772795139175,167.92388155425127,360.6463825575757
346.3133658021439,179.68124086713203,385.4767036182597
21.533476088322892,23.384776310850242,28.768521824104532
31.210098920807425,32.87005768508882,383.8079972581443
385.5791107345325,1.0,1.0308994754706582
37.3132086345407,4.242640687119286,3.2765626419106515
5.845115768358503,5.0,7.320116663116558
33.00920201995882,2.0,2.14047569196617
369.15340728490344,27.45584412271572,38.590984938904114
36.13942224881525,25.62741699796953,31.719456548140716
16.875998381934167,18.72792206135786,18.362906997803634
9.285018476066314,10.242640687119284,10.992191181112704
