ASP_path_cost,Astar_path_cost,RRTStar_path_cost
21.457264558481917,22.313708498984763,33.3415750233655
72.82480283864867,61.242640687119284,66.25255995916528
74.37709691881281,66.97056274847714,70.78494020891748
36.42800920736325,22.142135623730955,28.92767634028965
21.095678709667453,21.899494936611667,57.718746218405485
112.78702987528844,112.59797974644661,137.14695972166967
97.04100203357356,100.76955262170044,115.3093942851025
65.91056555987862,20.071067811865476,22.9965511951033
79.21454467005445,37.071067811865476,45.55195068882882
95.4951124170704,57.31370849898476,62.191213465466646
59.87971192971404,5.656854249492381,6.152330208492713
52.90411851860152,55.071067811865476,65.5605024158143
144.38427514023667,137.59797974644664,151.02257920174796
108.63577955848982,97.82842712474618,122.72251698427642
76.66143238149596,78.48528137423857,-10
177.39373391187112,176.08326112068525,204.936439538483
41.390924099041094,41.04163056034261,96.38964855784916
197.2866635919251,195.9116882454316,226.55160258524373
182.83090983582565,182.91168824543146,202.8770822155659
18.29568705078172,6.0,5.740819501999624
30.655783618181275,19.0,21.957364615718493
45.13573946576987,47.4558441227157,52.8517669010585
5.821342522193698,5.82842712474619,5.909828764143036
65.55296522005767,66.65685424949238,-10
26.216125240915183,26.62741699796953,30.587939807122915
264.13078354339626,239.95331880577447,297.3052228249573
135.636584942576,4.414213562373095,3.5538660395326724
255.97594944265356,251.59797974644675,288.76029127993576
274.81083040057234,272.0832611206854,301.8239080835982
