ASP_path_cost,Astar_path_cost,RRTStar_path_cost
32.71662395791027,33.48528137423857,-10
37.917734355113474,3.0,2.937176404501621
54.2475113692969,23.82842712474619,-10
16.072075825211357,17.142135623730955,-10
4.734508819226692,5.414213562373095,4.734508819226692
24.40438243903484,23.0,30.19499229933029
57.83021267867494,58.76955262170046,73.81922750297923
42.681532426868465,38.79898987322333,74.19107398137244
35.74003033977182,37.798989873223334,41.58718321208634
37.80517850058122,23.48528137423857,25.901914212686833
26.575584790287124,27.213203435596434,41.68400752509668
20.11798129140179,21.242640687119287,24.97980040391426
56.634021337847734,54.41421356237309,65.45465125373354
2.1036115785526333,2.0,2.1036115785526333
15.822313308388635,6.242640687119285,7.812750145101923
89.60512707692865,81.65685424949238,96.10194506546813
187.72343476234698,184.28427124746193,220.44065884736807
15.211248268662237,16.82842712474619,17.662649085267912
47.934842036850675,49.55634918610405,61.53253271511719
48.097785872486625,46.41421356237309,63.00294099315257
37.50107724350833,3.414213562373095,2.846952709249381
61.63915596397251,18.899494936611667,18.158432927196856
291.756035184375,285.74011537017776,342.90685982057505
17.700239945607493,18.313708498984763,66.29981935640505
45.077916634625986,46.97056274847714,64.76391943946496
