ASP_path_cost,Astar_path_cost,RRTStar_path_cost
34.455412984732035,36.55634918610405,38.13891333251882
30.02804842339389,32.31370849898477,-10
50.74221315438656,43.597979746446654,59.80706514253383
39.11899789979225,41.4558441227157,47.17994308014436
51.08722087727251,53.183766184073534,63.52267758589365
20.93289327278962,21.313708498984763,26.648466908039442
52.63921036529085,55.45584412271571,65.31496945772756
41.59919611853831,44.11269837220807,48.7441402411423
5.178357550430088,5.414213562373095,8.719131880666247
91.13561640066618,95.0121933088197,109.25442967770857
89.46414794551262,94.76955262170044,107.05075332415609
16.378579004451517,6.0,8.204374397598247
55.947317326597144,49.071067811865476,56.62877079342884
68.31912281487679,68.82842712474618,79.39314226959368
87.33991292750076,90.31370849898477,-10
88.13215182414065,92.55634918610406,106.76097352229002
102.65250545167159,102.82842712474618,122.93601392133088
1.6997962959109256,2.414213562373095,1.6997962959109258
34.39195095801549,23.142135623730955,29.23154761647103
43.46565263451302,41.21320343559641,50.99009882089553
18.710037797632292,20.313708498984763,-10
6.653020207889423,6.414213562373095,7.328946211921238
62.346237487238355,50.72792206135785,67.9912875470035
33.267509745021634,4.242640687119286,3.7343853090431707
46.94271267535125,28.55634918610405,35.110066867481635
67.11089913812516,65.59797974644663,70.48496769798825
9.825490225778534,10.414213562373096,11.112097445732342
5.432304553228864,5.0,32.828108311593844
20.752512437200636,4.414213562373095,4.053133998275917
93.12561549647089,87.38477631085024,97.22099042230832
39.31008450925102,23.384776310850242,26.880850879822596
245.76494416813654,205.5979797464467,281.133756518694
25.54964716981934,25.213203435596434,38.70686560885564
35.85711931660502,37.48528137423857,43.57301558219543
2.1933998195350437,2.8284271247461903,2.1933998195350437
37.19992661788157,35.41421356237309,39.529844447413865
74.65080296375419,76.72792206135786,88.8119134689226
268.17115535103017,178.12489168102772,295.23262484953307
278.44043711423143,224.74011537017788,315.0925193376263
94.7175206268247,85.07106781186548,99.58994184693474
367.91503722729726,17.72792206135786,20.96044667022194
373.7994167535575,12.313708498984763,19.868327861115727
16.535781606889444,18.142135623730955,26.459311765798258
386.2069246670001,2.0,2.0525591928167612
385.99031666333366,7.242640687119285,7.423882793451755
392.49999482490216,2.0,1.2673179522403715
1.5306457658102752,1.4142135623730951,1.5306457658102752
