ASP_time,Astar_time,RRTStar_time
0.005593538284301758,0.0029997825622558594,-10
0.0,0.005000114440917969,0.0
0.004065036773681641,0.0,0.0
0.11436915397644043,0.013973712921142578,0.0019192695617675781
0.0009989738464355469,0.0,0.0
0.14386987686157227,0.04200267791748047,0.0029790401458740234
0.0935049057006836,0.0030066967010498047,0.0039882659912109375
0.07151055335998535,0.024000167846679688,-10
0.07070112228393555,0.002000093460083008,0.0030019283294677734
0.08000588417053223,0.006999969482421875,0.006604433059692383
0.0010013580322265625,0.0,0.0
0.2842395305633545,0.2377152442932129,0.01199483871459961
0.05300593376159668,0.0060024261474609375,0.0010180473327636719
0.33652257919311523,0.7565195560455322,-10
0.3013746738433838,0.3831319808959961,0.024005889892578125
0.261106014251709,1.0446128845214844,0.022977352142333984
0.2579538822174072,0.36011719703674316,0.018967390060424805
0.0,0.006999492645263672,0.0009989738464355469
0.0010066032409667969,0.0019941329956054688,0.0010023117065429688
0.0,0.002000093460083008,0.0010190010070800781
0.10677886009216309,0.027003049850463867,0.008682489395141602
0.002999544143676758,0.008026838302612305,0.0
2.5372138023376465,0.5234477519989014,0.04300403594970703
0.0019981861114501953,0.0020101070404052734,0.0
