ASP_path_cost,Astar_path_cost,RRTStar_path_cost
31.244276767247243,32.55634918610405,34.10489038294889
32.99486120541557,35.21320343559643,35.6835283326933
38.01751155338196,19.242640687119287,21.430549481914603
45.85331656807799,23.142135623730955,21.873760292384144
80.96216232669451,36.41421356237309,42.57643849051205
76.07695832566807,75.48528137423857,82.34487085301772
2.6216073653405836,2.8284271247461903,2.6216073653405836
92.78008346515784,75.0,85.81716872878422
81.26522953432716,77.0,85.2781713386342
56.20097128800409,60.14213562373095,67.83954131425408
56.97993641328347,56.0,61.30929911247413
117.70621103063151,107.24264068711929,116.91865983249713
71.5957513983899,19.82842712474619,-10
178.17180907171675,172.35533905932743,190.6021866361018
233.30330345144654,195.3259018078046,236.64438987643575
27.29846089257459,27.899494936611667,-10
