ASP_path_cost,Astar_path_cost,RRTStar_path_cost
6.31310666624202,7.242640687119285,6.414096634882641
24.9126315075571,25.313708498984763,27.750490889356797
36.92107661285496,38.31370849898476,42.17116993210028
20.81140460323157,22.313708498984763,42.29249178790369
21.96235316159023,21.414213562373096,27.132729617683882
22.559672536524026,22.798989873223338,25.5245038866655
40.9274934333733,6.0,8.74857004785582
59.236387020314034,26.414213562373096,27.264540256083883
54.29563182005719,36.41421356237309,40.21320780743918
61.9024322073349,22.55634918610405,24.294353492252096
108.57739557465084,75.89949493661166,82.80585376359754
80.31359666261456,75.41421356237309,90.609671201035
105.49622577223718,93.41421356237309,110.61190671325585
108.04820068690151,96.82842712474618,107.0002317969527
124.29372579946212,127.76955262170044,-10
12.727201543133475,0.0,19.477632186784398
23.747862893911773,24.313708498984763,31.982466705395158
30.200856631537466,30.97056274847715,-10
73.32442108824182,66.84062043356592,86.35753562529416
207.4036506449374,202.84062043356607,-10
190.0700251931979,193.01219330881975,228.1231167771568
52.43794117296677,37.41421356237309,39.04858035459452
60.01451350309599,56.41421356237309,61.164840368393996
5.402596121503107,6.0,5.511470365189732
78.02491664252884,78.41421356237309,85.47164886677355
53.23200919726894,7.242640687119285,6.373198570690842
273.7938226641424,276.08326112068545,-10
