ASP_time,Astar_time,RRTStar_time
0.014000177383422852,0.0009999275207519531,0.0
0.061662912368774414,0.026512622833251953,0.0010907649993896484
0.1125190258026123,0.0280001163482666,0.0029990673065185547
0.0,0.0029888153076171875,0.0
0.001978158950805664,0.003000497817993164,0.0019991397857666016
0.18489336967468262,0.11097073554992676,0.004997968673706055
0.10080480575561523,0.07810020446777344,0.0056154727935791016
0.12778425216674805,0.001999378204345703,0.0
0.19855737686157227,0.0060024261474609375,0.0020003318786621094
0.21412968635559082,0.015000581741333008,0.0019998550415039062
0.0987100601196289,0.0010061264038085938,0.0
0.08745098114013672,0.014998435974121094,0.005101442337036133
0.25693178176879883,0.1435248851776123,0.010997772216796875
0.18778157234191895,0.035695791244506836,0.009009838104248047
0.12001395225524902,0.05279254913330078,-10
0.354952335357666,0.21864771842956543,0.01899862289428711
0.015999794006347656,0.006023883819580078,0.00408172607421875
0.49368834495544434,0.8331880569458008,0.028435945510864258
0.36067962646484375,0.17178106307983398,0.019999980926513672
0.0009996891021728516,0.0,0.0
0.07687520980834961,0.0009999275207519531,0.0
0.15709924697875977,0.02000594139099121,0.0010139942169189453
0.0,0.0009949207305908203,0.0
0.10051321983337402,0.03247547149658203,-10
0.0010042190551757812,0.006106138229370117,0.0
0.9942033290863037,0.7565703392028809,0.07908082008361816
0.5869219303131104,0.0,0.0
0.8718008995056152,0.5079450607299805,0.06700611114501953
1.0380175113677979,1.4407238960266113,0.07432270050048828
