ASP_time,Astar_time,RRTStar_time
0.15131568908691406,0.007105350494384766,-10
0.007996797561645508,0.002981424331665039,0.0
0.06440615653991699,0.010511159896850586,0.0
0.1057887077331543,0.0,0.0
0.0010075569152832031,0.0,0.0
0.0016100406646728516,0.0009984970092773438,0.0
0.011995792388916016,0.04099917411804199,0.0070035457611083984
0.026004314422607422,0.004003286361694336,0.0
0.002000093460083008,0.004919290542602539,0.0
0.2756316661834717,0.06100010871887207,0.003920316696166992
0.041021108627319336,0.034783363342285156,0.0069997310638427734
0.0010004043579101562,0.0,0.0
0.0010089874267578125,0.0010001659393310547,0.0
0.16403532028198242,0.041785478591918945,0.0029227733612060547
0.06199169158935547,0.002000093460083008,0.0010666847229003906
0.23137497901916504,0.14450788497924805,0.014906167984008789
0.0019986629486083984,0.0,0.0
0.0,0.002000570297241211,0.0010013580322265625
0.5666708946228027,0.32402610778808594,0.03200125694274902
0.3662700653076172,0.6575713157653809,0.022078514099121094
0.0,0.0010066032409667969,0.0009770393371582031
0.2095789909362793,0.008001327514648438,0.007997751235961914
0.4077126979827881,0.22322845458984375,0.017999887466430664
0.0,0.0,0.0
0.1820363998413086,0.07150793075561523,0.023028850555419922
0.09578609466552734,0.007000923156738281,0.0009236335754394531
