ASP_path_cost,Astar_path_cost,RRTStar_path_cost
34.990638901240075,33.041630560342625,56.663031824375295
4.6681179968279505,4.82842712474619,4.668117996827948
38.16920456103881,35.72792206135786,-10
24.672833017325,25.899494936611667,32.91564467333752
13.888670959931087,13.899494936611667,15.773252826021993
22.930993982194522,24.899494936611667,-10
2.364032774863097,2.414213562373095,2.364032774863097
51.149068162817,48.0,56.45214526438265
69.33302002238219,71.72792206135786,85.34805674780857
76.13075608637332,78.72792206135786,90.17884862541172
72.70190800882406,71.0,87.84365591839462
85.52366755992209,78.24264068711929,91.78266657919073
137.03426720655156,137.59797974644667,150.69478512964983
34.34099331318924,34.041630560342625,38.21638399901877
24.8042674694722,26.72792206135786,42.43196334866758
138.67266388880228,124.76955262170043,136.84837412530698
143.7168549794197,147.66904755831212,157.9317303346447
268.7012110237947,267.66904755831234,-10
