ASP_time,Astar_time,RRTStar_time
0.004274845123291016,0.005280256271362305,0.0
0.004000663757324219,0.004222869873046875,0.0
0.0030171871185302734,0.002031564712524414,0.0010752677917480469
0.018779516220092773,0.006194353103637695,0.0
0.001953125,0.0030031204223632812,0.0010383129119873047
0.05870866775512695,0.045484066009521484,0.0010211467742919922
0.0,0.000583648681640625,0.0
0.0030126571655273438,0.006388425827026367,0.009019613265991211
0.1934340000152588,0.0023813247680664062,0.0
0.10616111755371094,0.04593849182128906,0.004309177398681641
0.000986337661743164,0.003431558609008789,0.003618001937866211
0.23246073722839355,0.06661128997802734,0.01627206802368164
0.16576147079467773,0.002007722854614258,-10
0.48839640617370605,0.4401829242706299,0.024018287658691406
0.003996849060058594,2.457258462905884,0.035317182540893555
0.02409815788269043,0.00201416015625,-10
