ASP_path_cost,Astar_path_cost,RRTStar_path_cost
59.495557917603556,58.497474683058286,-10
33.457785321381905,34.97056274847714,44.617465728315956
37.9688228614691,41.55634918610404,44.300650738077195
38.69255499884121,5.0,5.884113553199583
42.50924679236424,2.8284271247461903,2.8806087236520397
34.562577491535194,12.0,14.505114173687183
63.40754725505599,65.254833995939,95.7878868836672
30.221618904410285,32.72792206135786,47.46759506771684
39.07052692480233,28.213203435596434,37.417651415576124
88.41999164499424,90.59797974644663,129.3046596859963
54.924243261929256,58.183766184073534,84.3518757545064
2.2949718817671707,3.414213562373095,2.2949718817671707
15.585383657590887,15.414213562373096,19.62565045821719
67.0936172798196,71.8700576850888,76.27683975663577
27.091941390601495,27.45584412271572,29.513028086961913
109.02634530317182,114.87005768508878,121.79272683302567
14.987988767717422,15.313708498984763,20.830865425658928
21.157252071339165,21.384776310850242,26.68034828459812
230.47906760920412,230.6396103067895,258.64424221974457
170.8014483162688,176.49747468305839,198.9279555929721
14.649534587395973,14.727922061357859,30.821323037213435
90.20941869850085,81.41421356237309,95.9744627856489
188.32003533936756,190.01219330881983,209.17555163062238
2.524383962381976,3.414213562373095,2.524383962381976
110.50941962034045,108.48528137423857,130.35567541981544
46.96802489676962,48.384776310850235,61.03088742719821
