ASP_improve_path_cost,ASP_improve_path_cost,Astar_path_cost,RRTStar_path_cost
31.8004122967178,0.0,0.0
14.33657636148282,0.0,0.0
17.137786641047825,0.0,0.0
35.05587431394567,0.0,0.0
21.875423396126294,0.0,0.0
93.73116496120265,0.0,0.0
112.87201547191638,0.0,0.0
43.6604455140223,0.0,0.0
76.01315682280008,0.0,0.0
58.37872372942192,0.0,0.0
55.6194132802875,0.0,0.0
34.64101615141796,0.0,0.0
76.53983302919352,0.0,0.0
25.73257708731851,0.0,0.0
88.61946684243344,0.0,0.0
81.83507145491922,0.0,0.0
38.29131470559551,0.0,0.0
111.9193567116322,0.0,0.0
50.81682773242769,0.0,0.0
49.591264197593716,0.0,0.0
61.6517298942631,0.0,0.0
34.64101615140692,0.0,0.0
68.33062406280104,0.0,0.0
141.56212403589694,0.0,0.0
106.84606152063415,0.0,0.0
34.641016151416565,0.0,0.0
93.23820564003077,0.0,0.0
56.6626932300292,0.0,0.0
106.04469522838336,0.0,0.0
170.9459940388129,0.0,0.0
39.00737251912244,0.0,0.0
155.67204135464587,0.0,0.0
40.6179911116199,0.0,0.0
116.73138906920774,0.0,0.0
120.00018160348151,0.0,0.0
76.71588165399413,0.0,0.0
108.65308214574522,0.0,0.0
131.58328987279162,0.0,0.0
70.79349457527749,0.0,0.0
148.504670153396,0.0,0.0
90.61339915394618,0.0,0.0
105.77952392398771,0.0,0.0
