ASP_time,Astar_time,RRTStar_time
0.060993194580078125,0.0070002079010009766,0.0010862350463867188
0.002017498016357422,0.0,0.0
0.12578558921813965,0.007033586502075195,-10
0.023773193359375,0.0020742416381835938,0.0
0.000990152359008789,0.001071929931640625,0.0
0.003042936325073242,0.00492095947265625,-10
0.0,0.0,0.0
0.001001119613647461,0.0019192695617675781,0.00133514404296875
0.1326909065246582,0.06900548934936523,0.006009817123413086
0.1257305145263672,0.05682849884033203,0.0019991397857666016
0.12285137176513672,0.004998922348022461,0.0071756839752197266
0.1998131275177002,0.02995467185974121,0.004506111145019531
0.3455793857574463,0.2637650966644287,0.0242922306060791
0.011339426040649414,0.011014699935913086,0.0
0.0009982585906982422,0.0026078224182128906,0.0010063648223876953
0.4541609287261963,0.14845776557922363,0.013465404510498047
0.3828880786895752,0.3518645763397217,0.0377955436706543
0.7559657096862793,0.3914303779602051,-10
