ASP_time,Astar_time,RRTStar_time
0.04951786994934082,0.008318901062011719,0.0
0.05786776542663574,0.006876468658447266,0.0005061626434326172
0.005864858627319336,0.005293369293212891,0.0
0.05693173408508301,0.0075337886810302734,0.0009996891021728516
0.0,0.0020046234130859375,0.0
0.0009391307830810547,0.0,0.0
0.0010142326354980469,0.0010249614715576172,0.0
0.0010042190551757812,0.011018037796020508,0.0015897750854492188
0.08860468864440918,0.023319244384765625,0.005501985549926758
0.0,0.0,0.0
0.0015914440155029297,0.0010035037994384766,0.0
0.1932687759399414,0.22853708267211914,0.01026773452758789
0.008739948272705078,0.004569530487060547,0.0
0.0,0.006513118743896484,0.0
0.0010018348693847656,0.0010118484497070312,0.0
0.0015175342559814453,0.003000020980834961,0.0019981861114501953
0.0,0.003999471664428711,0.0009944438934326172
0.0,0.006055116653442383,0.0
