ASP_time,Astar_time,RRTStar_time
0.0,0.008004903793334961,0.0
0.030753135681152344,0.0040013790130615234,-10
0.007511615753173828,0.0,0.0
0.10077595710754395,0.008000373840332031,0.0
0.012658119201660156,0.015984535217285156,0.003914594650268555
0.00400090217590332,0.004002809524536133,0.0
0.15668654441833496,0.0160062313079834,0.0040225982666015625
0.23243021965026855,0.04651451110839844,0.007863521575927734
0.0,0.0009558200836181641,0.0
0.5841443538665771,0.16633105278015137,0.014643192291259766
0.6018416881561279,0.3333427906036377,0.01813793182373047
0.0,0.0,0.0
0.39083123207092285,0.06262493133544922,0.0236971378326416
0.37862062454223633,0.06908464431762695,0.012045860290527344
0.18820405006408691,0.07971048355102539,-10
0.26885056495666504,0.0860598087310791,0.004918336868286133
0.1294710636138916,0.02608633041381836,0.014031410217285156
0.0,0.0,0.0
0.024001121520996094,0.004091501235961914,0.0
0.02499985694885254,0.007997274398803711,0.0
0.0010001659393310547,0.002974987030029297,-10
0.0,0.0,0.0
0.06769061088562012,0.021087169647216797,0.0
0.011652946472167969,0.0,0.0
0.13975048065185547,0.0070002079010009766,0.0
0.1661083698272705,0.03699994087219238,0.003004312515258789
0.0,0.0,0.0
0.0,0.0,0.0009224414825439453
0.0010869503021240234,0.0010025501251220703,0.0
0.1401808261871338,0.07582998275756836,0.012080907821655273
0.0,0.0029997825622558594,0.0
0.5097095966339111,0.7228713035583496,0.1025848388671875
0.0,0.0019681453704833984,0.0010111331939697266
0.0009942054748535156,0.01109004020690918,0.0
0.0010073184967041016,0.0,0.0
0.0010004043579101562,0.0029692649841308594,0.0010008811950683594
0.07461166381835938,0.04600191116333008,0.0030438899993896484
0.6191368103027344,0.4885365962982178,0.07478713989257812
0.6434497833251953,0.38506364822387695,0.07721233367919922
0.08469104766845703,0.05205106735229492,0.009001731872558594
0.7701191902160645,0.0010859966278076172,0.0
0.6917295455932617,0.0010008811950683594,0.0010004043579101562
0.0009996891021728516,0.0009806156158447266,0.0010540485382080078
0.8777565956115723,0.0009996891021728516,0.0
0.806262731552124,0.0010001659393310547,0.0
0.8211805820465088,0.0,0.0
0.0,0.0,0.0
