ASP_improve_path_cost,ASP_improve_path_cost,Astar_path_cost,RRTStar_path_cost
133.49643823864096,0.0,0.0
91.8944969996821,0.0,0.0
42.167698895347066,0.0,0.0
35.55658219550364,0.0,0.0
56.068309773974995,0.0,0.0
18.492555638550094,0.0,0.0
81.88018425544067,0.0,0.0
34.166290981150404,0.0,0.0
76.20098653325425,0.0,0.0
85.8712028595879,0.0,0.0
49.36359702807356,0.0,0.0
50.34879202996099,0.0,0.0
32.57024071709764,0.0,0.0
116.35731844025335,0.0,0.0
107.50760240739577,0.0,0.0
42.89378781767596,0.0,0.0
16.896296305600004,0.0,0.0
94.8252825899206,0.0,0.0
75.90130920756259,0.0,0.0
170.5605763264429,0.0,0.0
231.89897776994988,0.0,0.0
