ASP_time,Astar_time,RRTStar_time
0.25211143493652344,0.03594350814819336,0.007050991058349609
0.1301569938659668,0.015720129013061523,0.001102447509765625
0.06249833106994629,0.015624761581420898,0.0010743141174316406
0.11783218383789062,0.01563286781311035,0.0
0.04754638671875,0.0,0.0
0.045018672943115234,0.0009903907775878906,0.0
0.21312284469604492,0.0,0.0
0.2896244525909424,0.03937220573425293,0.0
0.3614628314971924,0.03134870529174805,0.0
0.4785487651824951,0.0,0.0
0.47469115257263184,0.11353659629821777,0.0039980411529541016
0.558272123336792,0.06358814239501953,0.004087686538696289
1.1795017719268799,0.1974029541015625,0.00609898567199707
0.7937209606170654,0.26412153244018555,0.03126382827758789
0.8782086372375488,0.18462824821472168,0.0
0.11175417900085449,0.005015850067138672,0.0010056495666503906
0.09698295593261719,0.007606983184814453,0.0
0.0,0.0,0.0
0.10986208915710449,0.021666765213012695,0.0020101070404052734
0.09429430961608887,0.0312497615814209,0.0
0.0942988395690918,0.08641648292541504,0.01558685302734375
0.0,0.015628337860107422,0.0
0.09444236755371094,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.10976886749267578,0.015625715255737305,0.0
0.0,0.0,0.0
0.11005115509033203,0.03134894371032715,0.010510444641113281
0.0,0.0,0.0
0.11050558090209961,0.2967967987060547,0.031144142150878906
0.2678372859954834,0.31459832191467285,0.015638351440429688
0.15671229362487793,0.33411288261413574,0.03180575370788574
0.0,0.015620231628417969,0.015730619430541992
0.0,0.0,0.0
0.29963254928588867,0.25131916999816895,0.046892642974853516
1.1796588897705078,1.085606575012207,0.09413647651672363
0.8970656394958496,0.2513442039489746,0.04737710952758789
0.08496356010437012,0.11004471778869629,0.015627622604370117
1.1015651226043701,0.07879948616027832,0.12578701972961426
0.9602773189544678,0.36242103576660156,0.031836748123168945
0.0,0.015631437301635742,0.0
0.07880020141601562,0.0782010555267334,0.015623092651367188
0.07822251319885254,0.03875541687011719,0.0
0.9603710174560547,0.1576087474822998,0.03176760673522949
1.131476879119873,0.09442019462585449,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.18777132034301758,0.34580063819885254,0.04998493194580078
0.34491682052612305,0.8793818950653076,0.11014699935913086
0.1411304473876953,0.14127683639526367,0.019695520401000977
1.139319896697998,0.07859563827514648,0.06289315223693848
1.2466068267822266,0.23092055320739746,0.033629417419433594
0.0,0.0,0.0
0.10976815223693848,0.0,0.0
0.015625476837158203,0.0,0.0
0.12862420082092285,0.031252384185791016,0.008019447326660156
0.42156004905700684,1.0857794284820557,0.18147921562194824
