ASP_path_cost,Astar_path_cost,RRTStar_path_cost
71.87127923652447,72.05382386916231,89.88077104813487
39.103187173569914,39.76955262170047,66.87334424805381
40.375949441116404,43.4558441227157,60.41657194846919
40.82597063312585,31.870057685088817,36.14622556537545
44.283212021518175,35.45584412271572,43.58639609673618
30.317427068066912,16.82842712474619,20.189007517245862
53.39712888934071,5.242640687119286,4.479419453670749
73.70809407894015,69.08326112068518,85.69062013598084
91.88279532986328,84.22539674441613,100.72622177494074
96.7936144050274,7.414213562373095,7.126715310678589
111.63862802710253,108.43860018001249,125.69542853877957
130.96138610782282,125.33809511662413,149.64797570911438
193.4283998646403,191.0782104868021,216.238240707397
191.82059172363995,191.07821048680213,218.7579539383508
190.37599586837766,195.32085117392137,218.68122022910754
52.220058641287565,22.65685424949238,32.023808033045476
40.92084621590743,43.52691193458117,44.45370081417406
19.951903483593874,20.414213562373096,20.696483593474234
52.41997886599537,35.97056274847714,47.41066307349798
52.284633806273945,54.798989873223334,64.75432481190968
70.0439229747942,75.35533905932736,83.6482323720352
17.107383852795422,18.142135623730955,21.756785991740617
43.43207713165167,19.656854249492383,25.10520738961938
44.88533951489677,18.72792206135786,22.105281079423676
14.323381760066347,13.727922061357859,37.36272205159133
26.004513901863785,6.82842712474619,11.363504222721069
67.93726244530505,32.41421356237309,34.54095082270413
8.06952783333951,8.0,8.12740587276065
78.91980707236982,75.29646455628159,84.004690820247
27.804758265594373,2.414213562373095,2.4240045796088263
139.05148625791497,134.19595949289328,143.05376036963796
200.15849262825478,202.48023074035535,222.2128905185978
133.1304066984517,141.36753236814704,154.11050719222334
89.28390286458631,80.78174593052015,89.38303952701555
56.293651216304845,6.0,11.463579804265613
184.1428275410608,142.19595949289325,153.992337705547
390.0376175665273,365.97265478953125,420.3129149963398
301.7056494435637,160.9116882454315,322.3428365906848
101.89283668645912,91.8406204335659,98.0125300828836
374.8180345138349,76.84062043356592,409.3533448065828
286.07512069405124,183.78174593052034,204.14547052782402
58.89731428909914,55.911688245431385,63.17583418424346
77.12098834473183,77.21320343559643,77.67039684076124
75.26523499162855,70.55634918610406,76.82484935820612
337.61332276049063,116.55634918610406,128.82832196649682
349.85088016485196,112.6274169979695,118.6678127374867
97.19713353157512,9.65685424949238,15.489142777156594
4.1390818566200025,4.82842712474619,4.139081856620003
149.4896545969375,147.91168824543135,162.97901876322783
213.40392822240833,208.10764773832486,234.5274045271574
102.26321183972533,93.21320343559643,96.54011664462386
329.58340347024733,126.65685424949238,136.9508539406943
355.52193295716734,102.8700576850888,106.96257283490101
29.471453086169923,6.82842712474619,12.197845383398118
69.54477889038604,12.242640687119286,16.93975785292772
55.638044132760676,14.071067811865477,13.460744860392332
109.18662978843611,56.97056274847715,60.31239204444151
275.40102914409306,254.94826817189156,315.42163284572035
