start,goal,range,[our]_reached_goal_global_pick_improved,[our]_path_cost_global_pick_improved,[our]_reached_goal_neighbor_pick_improved,[our]_path_cost_neighbor_pick_improved,[RRTX]_reached_goal,[RRTX]_path_cost
"(0, 0)","(90, 30)",10,True,142.7775797599749,True,142.7775797599749,True,179.53883360229761
"(0, 0)","(90, 30)",15,True,231.71707115368457,True,210.9101410242726,True,145.83820501195476
"(0, 0)","(90, 30)",20,True,139.8484167944984,True,139.8484167944984,True,136.65759809575076
"(0, 0)","(90, 30)",25,False,4518.168815475022,False,3143.3554507275785,True,127.28351927094612
"(0, 0)","(90, 30)",30,True,148.41190643904673,True,148.41190643904673,True,125.54491773780333
