start,goal,range,[our]_reached_goal_global_pick_improved,[our]_path_cost_global_pick_improved,[our]_reached_goal_neighbor_pick_improved,[our]_path_cost_neighbor_pick_improved,[RRTX]_reached_goal,[RRTX]_path_cost
"(0, 0)","(20, 60)",10,True,126.55265373095732,True,126.55265373095732,True,108.04169354247446
"(0, 0)","(20, 60)",15,True,81.60968701633408,True,81.60968701633408,True,116.36418648292702
"(0, 0)","(20, 60)",20,True,99.23114630346885,True,99.23114630346885,True,79.50240831837752
"(0, 0)","(20, 60)",25,True,88.21988456931187,True,88.21988456931187,True,127.58256347012725
"(0, 0)","(20, 60)",30,True,97.38649570629364,True,97.38649570629364,True,78.96531917753789
